Name,Address,Phone,Email,Website,Google Maps Link
Marmara iletişim-İzmit Telefon tamiri-izmit cep telefonu tamir ve ikinci el alım satım merkezi,"Ömerağa, İstiklal Cd. Belsa plaza, 41310 İzmit/Kocaeli",0532 786 75 75,,N/A,https://www.google.com/maps/place/%C4%B0zmit+%C4%B0Phone+Apple+Teknik+Servis+AppleTime/data=!4m7!3m6!1s0x14cb4535b0e38df3:0x59283dffc8cdc37b!8m2!3d40.7653828!4d29.9282524!16s%2Fg%2F11jw_sx3l6!19sChIJ843jsDVFyxQRe8PNyP89KFk?authuser=0&hl=tr&rclk=1
Mobil Market Alikahya,"Alikahya merkez, Atatürk mahallesi, Yenice Sk. no 1, 41100 İzmit/Kocaeli",0544 461 44 43,,N/A,https://www.google.com/maps/place/Yapar+Teknik/data=!4m7!3m6!1s0x14cb45974c294fdb:0xa2fc9dc9423abf1e!8m2!3d40.7651688!4d29.9133954!16s%2Fg%2F11h3mp96h9!19sChIJ208pTJdFyxQRHr86Qsmd_KI?authuser=0&hl=tr&rclk=1
Kocaeli Klima ve Kombi Servisi - Klima ve Kombi Tamir Bakım ve Petek Temizliği,,0536 506 22 00,info@kocaelikombi.com,https://www.kocaelikombi.com/,https://www.google.com/maps/place/Marmara+ileti%C5%9Fim-%C4%B0zmit+Telefon+tamiri-izmit+cep+telefonu+tamir+ve+ikinci+el+al%C4%B1m+sat%C4%B1m+merkezi/data=!4m7!3m6!1s0x14cb4566dedb5667:0xa32cf0898d231d10!8m2!3d40.7642674!4d29.9288339!16s%2Fg%2F11wtl8wn6h!19sChIJZ1bb3mZFyxQREB0jjYnwLKM?authuser=0&hl=tr&rclk=1
AGN Mobil - Telefon alım satım - İzmit Telefoncu - Telefon tamircisi - Teknik Servis -,"Ömerağa, Akça Cami Cd. No:11A, 41300 İzmit/Kocaeli",0539 230 42 74,,https://www.instagram.com/agn_mobil?igsh=MXQwOXYzNHpkZGpj,https://www.google.com/maps/place/Mobil+Market+Alikahya/data=!4m7!3m6!1s0x14cb512acba5e67f:0x8ad211cf83e51da7!8m2!3d40.7726997!4d30.0064184!16s%2Fg%2F11rb2hk3k6!19sChIJf-alyypRyxQRpx3lg88R0oo?authuser=0&hl=tr&rclk=1
Yeni Nesil Bilişim ve Bilgisayar Sistemleri Web Tasarım Ltd. Şti.,"Mimar Sinan, Burç Sk. NO:34/B, 41780 Körfez/Kocaeli",0545 305 36 41,bilgi@yeninesilbilisim.com,http://www.yeninesilbilisim.com/,https://www.google.com/maps/place/Kocaeli+Klima+ve+Kombi+Servisi+-+Klima+ve+Kombi+Tamir+Bak%C4%B1m+ve+Petek+Temizli%C4%9Fi/data=!4m7!3m6!1s0x14cb472c7fbcd449:0x4fe3570701009a75!8m2!3d40.7654096!4d29.891893!16s%2Fg%2F11vr1zrrbj!19sChIJSdS8fyxHyxQRdZoAAQdX408?authuser=0&hl=tr&rclk=1
ÇARŞI İLETİSİM,"ÖMERAĞA MAHALLESİ,ABDURRAHMAN YÜKSEL CADDESİ BELSA PLAZA İŞ HANI.NO:142 2.KAT ORTA SIRA, 41310 İzmit/Kocaeli",0537 883 72 54,,N/A,https://www.google.com/maps/place/AGN+Mobil+-+Telefon+al%C4%B1m+sat%C4%B1m+-+%C4%B0zmit+Telefoncu+-+Telefon+tamircisi+-+Teknik+Servis+-/data=!4m7!3m6!1s0x14cb4f8070f10015:0x12b5ea284a2981b9!8m2!3d40.7656335!4d29.9285194!16s%2Fg%2F11f4pfrf77!19sChIJFQDxcIBPyxQRuYEpSijqtRI?authuser=0&hl=tr&rclk=1
ÇARŞI İLETİSİM,"ÖMERAĞA MAHALLESİ,ABDURRAHMAN YÜKSEL CADDESİ BELSA PLAZA İŞ HANI.NO:142 2.KAT ORTA SIRA, 41310 İzmit/Kocaeli",0537 883 72 54,,N/A,https://www.google.com/maps/place/Yeni+Nesil+Bili%C5%9Fim+ve+Bilgisayar+Sistemleri+Web+Tasar%C4%B1m+Ltd.+%C5%9Eti./data=!4m7!3m6!1s0x14cb399e559b116d:0x4742dc44da9627b8!8m2!3d40.769488!4d29.753032!16s%2Fg%2F11pkk6wtt4!19sChIJbRGbVZ45yxQRuCeW2kTcQkc?authuser=0&hl=tr&rclk=1
MVN OTOMOTİV Özel Servis Kocaeli Sakarya,"Karadenizliler, D130 No:278A, 41140, 41001 Başiskele/Kocaeli",0530 313 93 92,,http://izmitvolvoservisi.com/,https://www.google.com/maps/place/%C3%87AR%C5%9EI+%C4%B0LET%C4%B0S%C4%B0M/data=!4m7!3m6!1s0x14cb451a841b92ff:0x290b9864ef35e74c!8m2!3d40.7652744!4d29.9289679!16s%2Fg%2F11fsnc07c3!19sChIJ_5IbhBpFyxQRTOc172SYCyk?authuser=0&hl=tr&rclk=1
MİTSUBİSHİ ELECTRIC KOCAELİ,"Kadıköy, Atatürk Blv. NO:68, 41100 İzmit/Kocaeli",0546 871 41 41,,http://www.skmuhendislik.com.tr/,https://www.google.com/maps/place/B%C4%B0L%C4%B0%C5%9E%C4%B0MPOST+YAZILIM+ve+B%C4%B0LG%C4%B0SAYAR+H%C4%B0ZMETLER%C4%B0/data=!4m7!3m6!1s0x14cb4f447c7a4023:0xc26e25f852a21fc1!8m2!3d40.7654039!4d29.9536573!16s%2Fg%2F11pz0przhl!19sChIJI0B6fERPyxQRwR-iUvglbsI?authuser=0&hl=tr&rclk=1
Cep park iletişim,"Ömerağa, Naci Girgin Sk. no:11/A, 41050 İzmit/Kocaeli",0534 933 23 03,,N/A,https://www.google.com/maps/place/MVN+OTOMOT%C4%B0V+%C3%96zel+Servis+Kocaeli+Sakarya/data=!4m7!3m6!1s0x14cb45448686efd5:0x44e51503604920bb!8m2!3d40.7533387!4d29.9611228!16s%2Fg%2F11ftvwgh0d!19sChIJ1e-GhkRFyxQRuyBJYAMV5UQ?authuser=0&hl=tr&rclk=1
Kocaeli Yerinde Servis,"no, Kadıköy, Baycan Sk. No:35, 41100 İzmit/Kocaeli",0850 840 2541,,N/A,https://www.google.com/maps/place/M%C4%B0TSUB%C4%B0SH%C4%B0+ELECTRIC+KOCAEL%C4%B0/data=!4m7!3m6!1s0x14cb4fc8c154c347:0x6aa3b31a816c4a51!8m2!3d40.7655573!4d29.9464361!16s%2Fg%2F11s_2nlh1k!19sChIJR8NUwchPyxQRUUpsgRqzo2o?authuser=0&hl=tr&rclk=1
Telefon Hastanesi Başiskele,"Yeşilyurt, Çuhadar Cd. D:no 15, 41190 Başiskele/Kocaeli",0543 955 71 71,,N/A,https://www.google.com/maps/place/Cep+park+ileti%C5%9Fim/data=!4m7!3m6!1s0x14cb454dde6b6dd1:0x9dd17d1e81507e9c!8m2!3d40.7626977!4d29.9278561!16s%2Fg%2F11fm_72q10!19sChIJ0W1r3k1FyxQRnH5QgR590Z0?authuser=0&hl=tr&rclk=1
Şah gsm teknik servis - İzmit cep telefon tamiri,"Ömerağa, İnönü Cd. No 202/b, 41300 İzmit/Kocaeli",0531 881 45 85,,N/A,https://www.google.com/maps/place/Kocaeli+Yerinde+Servis/data=!4m7!3m6!1s0x14cb4f8c62902703:0xb62cc775b33676db!8m2!3d40.7655615!4d29.9479348!16s%2Fg%2F11bw82v3m5!19sChIJAyeQYoxPyxQR23Y2s3XHLLY?authuser=0&hl=tr&rclk=1
AYSF İKLİMLENDİRME Sanayi ve Ticaret Ltd. Şti.,"Sanayi Mahallesi Köprübaşı Caddesi, Tan Sk No:2/1, 41040 İzmit/Kocaeli",(0262) 335 07 14,aysf.kocaeli@daikinservis.com.tr,http://www.aysfiklimlendirme.com/,https://www.google.com/maps/place/Telefon+Hastanesi+Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb44e05a723a25:0x60021e7aef3cb97!8m2!3d40.7210592!4d29.9487524!16s%2Fg%2F11hcz1g0_t!19sChIJJTpyWuBEyxQRl8vzruchAAY?authuser=0&hl=tr&rclk=1
Arçelik,"Sırrıpaşa, Denizciler Cd. No:170, 41900 Derince/Kocaeli",(0262) 229 02 37,"oliz@2x.png, musteri.hizmetleri@arcelik.com, bundle-icon@2x.png",http://www.arcelik.com.tr/,https://www.google.com/maps/place/%C5%9Eah+gsm+teknik+servis+-+%C4%B0zmit+cep+telefon+tamiri/data=!4m7!3m6!1s0x14cb4f145db484e1:0x76fcdf0ccb0a8b39!8m2!3d40.7659351!4d29.9297282!16s%2Fg%2F11fj8g774h!19sChIJ4YS0XRRPyxQROYsKywzf_HY?authuser=0&hl=tr&rclk=1
İyi Tesisat,"Yeşilyurt, Turgutlu Sk. no:1/2, 41190 Başiskele/Kocaeli",0549 740 00 08,,N/A,https://www.google.com/maps/place/AYSF+%C4%B0KL%C4%B0MLEND%C4%B0RME+Sanayi+ve+Ticaret+Ltd.+%C5%9Eti./data=!4m7!3m6!1s0x14cb457b374bb803:0x7b71ff3482bbe5fc!8m2!3d40.7553134!4d29.9567788!16s%2Fg%2F11j0bgwr0z!19sChIJA7hLN3tFyxQR_OW7gjT_cXs?authuser=0&hl=tr&rclk=1
Avcı Eca Kombi Klima Servisi,"Körfez, Şht. Hasan Sk. No:9/3, 41040 İzmit/Kocaeli",0850 340 5307,,https://eca.com.tr/servisler,https://www.google.com/maps/place/Ar%C3%A7elik/data=!4m7!3m6!1s0x14cb4707dd165dbb:0xe05065564615d425!8m2!3d40.757252!4d29.824205!16s%2Fg%2F1tsq83n_!19sChIJu10W3QdHyxQRJdQVRlZlUOA?authuser=0&hl=tr&rclk=1
Bilge Elektronik-Pilsan Kocaeli İzmit Yetkili Servis-akülü araba tamiri-Tv tamiri-çanak anten kurulum uydu tamir,"Çukurbağ, İnönü Cd. No:137, 41200 İzmit/Kocaeli",0534 548 72 82,,https://izmituydutvtamiri.com/,https://www.google.com/maps/place/%C4%B0yi+Tesisat/data=!4m7!3m6!1s0x14cb4594120d66c1:0x69fc4c664426a346!8m2!3d40.7140373!4d29.9560351!16s%2Fg%2F11fqvb8qfx!19sChIJwWYNEpRFyxQRRqMmRGZM_Gk?authuser=0&hl=tr&rclk=1
Özkan Teknik Servis - Nova Mobil,"Ömerağa, Akça Cami Cd. NO:18 D:E, 41100 İzmit/Kocaeli",0541 115 41 41,,N/A,https://www.google.com/maps/place/Avc%C4%B1+Eca+Kombi+Klima+Servisi/data=!4m7!3m6!1s0x14cb396b0856f007:0x8f09699dd3a1709f!8m2!3d40.7617521!4d29.9491553!16s%2Fg%2F11x20fmy4l!19sChIJB_BWCGs5yxQRn3Ch051pCY8?authuser=0&hl=tr&rclk=1
MG Ekcan Başiskele Yetkili Servis,"Karadenizliler, Barış Sk 1. Km, 41140 Başiskele/Kocaeli",(0262) 311 70 20,,N/A,https://www.google.com/maps/place/Bilge+Elektronik-Pilsan+Kocaeli+%C4%B0zmit+Yetkili+Servis-ak%C3%BCl%C3%BC+araba+tamiri-Tv+tamiri-%C3%A7anak+anten+kurulum+uydu+tamir/data=!4m7!3m6!1s0x14cb45813574c70d:0xaab323e7439f50a6!8m2!3d40.7663428!4d29.9312562!16s%2Fg%2F11j2y_51fd!19sChIJDcd0NYFFyxQRplCfQ-cjs6o?authuser=0&hl=tr&rclk=1
Merteller Klima,"Sanayi, Uzak Sk. No:6, 41040 İzmit/Kocaeli",(0262) 412 30 88,,N/A,https://www.google.com/maps/place/%C3%96zkan+Teknik+Servis+-+Nova+Mobil/data=!4m7!3m6!1s0x14cb457f9cacf43b:0x8d7f20c421a170d!8m2!3d40.7655553!4d29.9287702!16s%2Fg%2F11f3tyxbnk!19sChIJO_SsnH9FyxQRDRcaQgzy1wg?authuser=0&hl=tr&rclk=1
A.S.R. Elektronik & Ses Sistemleri,"Yenişehir, Hasan Kaya Sk (Sezgin Sk.), 41050 İzmit/Kocaeli",0536 404 61 63,,N/A,https://www.google.com/maps/place/MG+Ekcan+Ba%C5%9Fiskele+Yetkili+Servis/data=!4m7!3m6!1s0x14cb45001311d5a1:0x171ffaa7deb5bf99!8m2!3d40.7269758!4d29.9595993!16s%2Fg%2F11lv2362h2!19sChIJodUREwBFyxQRmb-13qf6Hxc?authuser=0&hl=tr&rclk=1
AKYÜZ İLETİŞİM,"Karabaş, İnönü Cd. No:252, 41040 İzmit/Kocaeli",0533 679 98 65,,N/A,https://www.google.com/maps/place/Merteller+Klima/data=!4m7!3m6!1s0x14cb456eb1ebfbf7:0x542bd0ed90baec95!8m2!3d40.7553736!4d29.9574536!16s%2Fg%2F11h1kc0jw5!19sChIJ9_vrsW5FyxQRley6kO3QK1Q?authuser=0&hl=tr&rclk=1
GULF MOBİLE,"Ömerağa, Abdurrahman Yüksel Cd. BELSA PLAZA İŞ MERKEZİ D:9/4 BLOK NO:15, 41310 İzmit/Kocaeli",0545 541 13 21,,N/A,https://www.google.com/maps/place/A.S.R.+Elektronik+%26+Ses+Sistemleri/data=!4m7!3m6!1s0x14cb4fec43c19741:0xe9bc479e48fc908b!8m2!3d40.7708942!4d29.9547818!16s%2Fg%2F1tkrc7m8!19sChIJQZfBQ-xPyxQRi5D8SJ5HvOk?authuser=0&hl=tr&rclk=1
KARTEPE BEYAZ EŞYA SERVİSİ,"Kadıköy Mahallesi Kanuni Sultan Sok:No:55/A, Kocaeli",(0262) 333 00 76,,N/A,https://www.google.com/maps/place/AKY%C3%9CZ+%C4%B0LET%C4%B0%C5%9E%C4%B0M/data=!4m7!3m6!1s0x14cb4f355a9afe1f:0x408c142cf5017fdd!8m2!3d40.7663536!4d29.9320128!16s%2Fg%2F11vz7lq87l!19sChIJH_6aWjVPyxQR3X8B9SwUjEA?authuser=0&hl=tr&rclk=1
Zorlu Teknik,"28 Haziran, Preveze Cad./49. Sok. 15/A, 41060 Gölcük/Kocaeli (İzmit)",(0262) 412 60 41,,N/A,https://www.google.com/maps/place/GULF+MOB%C4%B0LE/data=!4m7!3m6!1s0x14cb45dbf47b5943:0xebd8bb669b6f4e90!8m2!3d40.7651272!4d29.9296518!16s%2Fg%2F11w22j1sjn!19sChIJQ1l79NtFyxQRkE5vm2a72Os?authuser=0&hl=tr&rclk=1
Dr. Chipset Elektronik Bilişim Sistemleri,"Kullar Tepecik, Karamürsel Cd. No:127, 41140 Başiskele/Kocaeli",0534 693 43 96,,N/A,https://www.google.com/maps/place/KARTEPE+BEYAZ+E%C5%9EYA+SERV%C4%B0S%C4%B0/data=!4m7!3m6!1s0x14cb4f92a023ab15:0x78b9f522f846ee9e!8m2!3d40.7692664!4d29.9495133!16s%2Fg%2F11s5q4cflq!19sChIJFasjoJJPyxQRnu5G-CL1uXg?authuser=0&hl=tr&rclk=1
Televizyon Tamircisi,"Erenler, Turan Güneş Cd. No:155 D:151, 41060 İzmit/Kocaeli",444 2 846,,N/A,https://www.google.com/maps/place/Zorlu+Teknik/data=!4m7!3m6!1s0x14cb40d23957b4ad:0x3c0cb8bb323b8080!8m2!3d40.775986!4d29.948357!16s%2Fg%2F1th6h1gr!19sChIJrbRXOdJAyxQRgIA7Mru4DDw?authuser=0&hl=tr&rclk=1
Gaziantepli Kardeşler İzmit - İveco & Otokar Yetkili Servisi,"Karadenizliler, D130 Cd No:286, 41245 Başiskele/Kocaeli",(0262) 325 35 45,,https://www.gazianteplika.com/,https://www.google.com/maps/place/Dr.+Chipset+Elektronik+Bili%C5%9Fim+Sistemleri/data=!4m7!3m6!1s0x14cb5be22d6ba42d:0xb119fea015d5179c!8m2!3d40.7235651!4d29.9876618!16s%2Fg%2F11pf8rn0k4!19sChIJLaRrLeJbyxQRnBfVFaD-GbE?authuser=0&hl=tr&rclk=1
Şen İletişim Kocaeli,"Ömerağa, Alemdar Cd. Şen İş Merkezi Giriş kat No.044, 41300 İzmit/Kocaeli",(0262) 331 55 37,,N/A,https://www.google.com/maps/place/Televizyon+Tamircisi/data=!4m7!3m6!1s0x14cb049d169c6343:0x93c528b51380f03d!8m2!3d40.769774!4d29.9433916!16s%2Fg%2F11b7q4l65m!19sChIJQ2OcFp0EyxQRPfCAE7UoxZM?authuser=0&hl=tr&rclk=1
Baymak Demirdöküm Airfel Eca BAŞİSKELE KOMBİ SERVİSİ,"Sahil, Yürüyüş Cd. No:2/C, 41190 Başiskele/Kocaeli",(0262) 422 07 72,,N/A,https://www.google.com/maps/place/Gaziantepli+Karde%C5%9Fler+%C4%B0zmit+-+%C4%B0veco+%26+Otokar+Yetkili+Servisi/data=!4m7!3m6!1s0x14cb3fb37d223171:0xc2ddd81b767f43b2!8m2!3d40.7546042!4d29.9615468!16s%2Fg%2F11gzny5g4w!19sChIJcTEifbM_yxQRskN_dhvY3cI?authuser=0&hl=tr&rclk=1
Büyükkaraca GSM,"Büyükkaraca GSM, M. Alipaşa, Turan Güneş Cd. 234/A, 41050 İzmit/Kocaeli",0530 134 93 41,,N/A,https://www.google.com/maps/place/%C5%9Een+%C4%B0leti%C5%9Fim+Kocaeli/data=!4m7!3m6!1s0x14cb45da9a501a5f:0x886d717dfe4ba803!8m2!3d40.7653923!4d29.9282797!16s%2Fg%2F11gxmghj21!19sChIJXxpQmtpFyxQRA6hL_n1xbYg?authuser=0&hl=tr&rclk=1
Güneş Elektronik,"Yeniköy merkez mahallesi kalıcı konutlar 2. iş merkezi no:27, 41275 Başiskele/Kocaeli",0532 366 29 05,,N/A,https://www.google.com/maps/place/Baymak+Demird%C3%B6k%C3%BCm+Airfel+Eca+BA%C5%9E%C4%B0SKELE+KOMB%C4%B0+SERV%C4%B0S%C4%B0/data=!4m7!3m6!1s0x14cb45174d29bdff:0xb4fdfd2d1c25bce!8m2!3d40.7137439!4d29.9328856!16s%2Fg%2F11n_yl0c2m!19sChIJ_70pTRdFyxQRzlvC0dLfTws?authuser=0&hl=tr&rclk=1
KUMTEL & LUXELL TEK YETKİLİ SERVİS VE SATIŞ BAYİSİ,"Kadıköy, Turan Güneş Cd. NO:102/A, 41050 İzmit/Kocaeli",0546 724 87 28,,N/A,https://www.google.com/maps/place/B%C3%BCy%C3%BCkkaraca+GSM/data=!4m7!3m6!1s0x14cb4f8a26534fb7:0xb85a73bd261593a6!8m2!3d40.7723324!4d29.9516428!16s%2Fg%2F11tg2_3qq8!19sChIJt09TJopPyxQRppMVJr1zWrg?authuser=0&hl=tr&rclk=1
Ekin Teknik,"Ömerağa, Akça Cami Cd., 41300 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/G%C3%BCne%C5%9F+Elektronik/data=!4m7!3m6!1s0x14cb437834ef0465:0xe48becc4d6b00c61!8m2!3d40.7009038!4d29.8875087!16s%2Fg%2F11h55yrv9s!19sChIJZQTvNHhDyxQRYQyw1sTsi-Q?authuser=0&hl=tr&rclk=1
Franke Yetkili Servis Kocaeli,"Kadıköy, Bahri Çakır Sk. No:14/A, 41050 İzmit/Kocaeli",(0262) 745 28 94,,N/A,https://www.google.com/maps/place/KUMTEL+%26+LUXELL+TEK+YETK%C4%B0L%C4%B0+SERV%C4%B0S+VE+SATI%C5%9E+BAY%C4%B0S%C4%B0/data=!4m7!3m6!1s0x14cb4fc4b8f14daf:0xe7d80653ae901dff!8m2!3d40.7685766!4d29.9408313!16s%2Fg%2F11t2z3z_xq!19sChIJr03xuMRPyxQR_x2QrlMG2Oc?authuser=0&hl=tr&rclk=1
Gökhan Elektronik izmit,"Karabaş, Cengiz Topel Cd. No:38, 41100 İzmit/Kocaeli",(0262) 321 40 50,,N/A,https://www.google.com/maps/place/Ekin+Teknik/data=!4m7!3m6!1s0x14cb457ffbedace1:0x2949cd542342ae53!8m2!3d40.7656587!4d29.9282331!16s%2Fg%2F11ffl__tdm!19sChIJ4azt-39FyxQRU65CI1TNSSk?authuser=0&hl=tr&rclk=1
savan telefon hastanesi,"Çenedağ, Denizciler Cd. 68/b, 41900 Derince/Kocaeli",0537 579 57 02,,N/A,https://www.google.com/maps/place/Franke+Yetkili+Servis+Kocaeli/data=!4m7!3m6!1s0x14cac9bd85c93de7:0x67b7b6645a140d15!8m2!3d40.7699376!4d29.9489126!16s%2Fg%2F11g21rzxj6!19sChIJ5z3Jhb3JyhQRFQ0UWmS2t2c?authuser=0&hl=tr&rclk=1
Altıntaş Elektronik,"Altıntaş Elektronik, Kadıköy, Gençer Sk. No:6, 41050 İzmit/Kocaeli",0531 920 41 61,"ie11CustomProperties@4.0.1, intersection-observer-polyfill@0.1.0, info@devremarkt.com",http://www.devremarkt.com/,https://www.google.com/maps/place/G%C3%B6khan+Elektronik+izmit/data=!4m7!3m6!1s0x14cb4f87bcc854af:0x7306b82cc67b4d2e!8m2!3d40.7648059!4d29.9375384!16s%2Fg%2F1vc3kk1j!19sChIJr1TIvIdPyxQRLk17xiy4BnM?authuser=0&hl=tr&rclk=1
Altıntaş Elektronik,"Altıntaş Elektronik, Kadıköy, Gençer Sk. No:6, 41050 İzmit/Kocaeli",0531 920 41 61,"ie11CustomProperties@4.0.1, intersection-observer-polyfill@0.1.0, info@devremarkt.com",http://www.devremarkt.com/,https://www.google.com/maps/place/savan+telefon+hastanesi/data=!4m7!3m6!1s0x14cb4778cade3f67:0x47ce29baadeb9d35!8m2!3d40.7578121!4d29.8316488!16s%2Fg%2F11r7f57jy1!19sChIJZz_eynhHyxQRNZ3rrbopzkc?authuser=0&hl=tr&rclk=1
Altıntaş Elektronik,"Altıntaş Elektronik, Kadıköy, Gençer Sk. No:6, 41050 İzmit/Kocaeli",0531 920 41 61,"ie11CustomProperties@4.0.1, intersection-observer-polyfill@0.1.0, info@devremarkt.com",http://www.devremarkt.com/,https://www.google.com/maps/place/Alt%C4%B1nta%C5%9F+Elektronik/data=!4m7!3m6!1s0x14cb4fe992ffa0fb:0x1e679be4cf9c7278!8m2!3d40.7696377!4d29.9451893!16s%2Fg%2F11rw7nyz9r!19sChIJ-6D_kulPyxQReHKcz-SbZx4?authuser=0&hl=tr&rclk=1
Belsa Plaza LifePc Bilgisayar Tamiri ve Satışı,"Ömerağa, Abdurrahman Yüksel Cd. Belsa plaza No:149 D:kat 1, 41100 İzmit/Kocaeli",0554 475 24 88,,N/A,https://www.google.com/maps/place/X+Teknik+Servis/data=!4m7!3m6!1s0x14cb4f631c0764bb:0x9d8704d773efca3a!8m2!3d40.7653177!4d29.9295092!16s%2Fg%2F11h8j_2bvw!19sChIJu2QHHGNPyxQROsrvc9cEh50?authuser=0&hl=tr&rclk=1
Kadir İletişim,"Ömerağa, İnönü Cd. no 190, 41100 İzmit/Kocaeli",0507 318 38 33,,N/A,https://www.google.com/maps/place/Nur+ileti%C5%9Fim/data=!4m7!3m6!1s0x14cb4fc1a50dc45d:0xf7d78f5ed91b0f7a!8m2!3d40.7683041!4d29.9454372!16s%2Fg%2F11kqfp5b1z!19sChIJXcQNpcFPyxQReg8b2V6P1_c?authuser=0&hl=tr&rclk=1
GÖKKUŞAĞI BİLGİSASAYAR SAN. VE TİC. LTD. ŞTi.,"Çarşı Yapı AVM, Sanayi, Kozalı Cd. No:10 G Blok D:2, 41050 İzmit/Kocaeli",(0262) 239 76 33,,http://www.gokkusagi.com.tr/,https://www.google.com/maps/place/Belsa+Plaza+LifePc+Bilgisayar+Tamiri+ve+Sat%C4%B1%C5%9F%C4%B1/data=!4m7!3m6!1s0x14cb457f93447533:0xe035d36acfa237e4!8m2!3d40.7642674!4d29.9288339!16s%2Fg%2F12jp1yzf7!19sChIJM3VEk39FyxQR5Deiz2rTNeA?authuser=0&hl=tr&rclk=1
Y/B teknik kombi klima radyant ısıtma Soğutma sistemleri,"M. Alipaşa, Sabri Aksoy Sk. no8/B, 41000 İzmit/Kocaeli",0533 923 41 04,,N/A,https://www.google.com/maps/place/Kadir+%C4%B0leti%C5%9Fim/data=!4m7!3m6!1s0x14cb45801787e9fd:0xbcd0874aa88f505a!8m2!3d40.7658211!4d29.9293368!16s%2Fg%2F1hc1kbj3n!19sChIJ_emHF4BFyxQRWlCPqEqH0Lw?authuser=0&hl=tr&rclk=1
ARÇELİK - KARDEŞLER DAYANIKLI TÜKETİM,"Ömerağa, Belza Sok Belsa Plaza No:47 D:1-2 Blok Zemin Kat, 41000 İzmit/Kocaeli",(0262) 325 10 00,"oliz@2x.png, musteri.hizmetleri@arcelik.com, bundle-icon@2x.png",https://www.arcelik.com.tr/,https://www.google.com/maps/place/G%C3%96KKU%C5%9EA%C4%9EI+B%C4%B0LG%C4%B0SASAYAR+SAN.+VE+T%C4%B0C.+LTD.+%C5%9ETi./data=!4m7!3m6!1s0x14cb455e8650dd71:0x91774cd82bbf5911!8m2!3d40.7545979!4d29.9543221!16s%2Fg%2F11c2j79rz4!19sChIJcd1Qhl5FyxQREVm_K9hMd5E?authuser=0&hl=tr&rclk=1
İZMİT EMBA İLETİŞİM TEKNOLOJİ,"Ömerağa, Akça Cami Cd., No:1F İzmit/Kocaeli",0538 540 00 53,,http://embailetisimteknolojikocaeli.sahibinden.com/,https://www.google.com/maps/place/Y%2FB+teknik+kombi+klima+radyant+%C4%B1s%C4%B1tma+So%C4%9Futma+sistemleri/data=!4m7!3m6!1s0x2c7e214957f25fe9:0x87190677dff99800!8m2!3d40.7664717!4d29.9540637!16s%2Fg%2F11w_ldm7m7!19sChIJ6V_yV0khfiwRAJj533cGGYc?authuser=0&hl=tr&rclk=1
"Başiskele Arıgün Beko satış - Yuvacık Sapağı - (Klima, Beyaz Eşya, Mobilya)","Yeşilyurt Mh, Mahmutpaşa Cd No:2 D:1A, 41190 Başiskele/Kocaeli",0531 911 41 53,"bundle-icon@2x.png, oliz@2x.png, musteri.hizmetleri@beko.com",https://www.beko.com.tr/,https://www.google.com/maps/place/AR%C3%87EL%C4%B0K+-+KARDE%C5%9ELER+DAYANIKLI+T%C3%9CKET%C4%B0M/data=!4m7!3m6!1s0x14cb457f8ffa3f1b:0x202baa8836861731!8m2!3d40.764781!4d29.929252!16s%2Fg%2F11c1m_fqmp!19sChIJGz_6j39FyxQRMReGNoiqKyA?authuser=0&hl=tr&rclk=1
İklimsa Bayi ve Yetkili Servisi- 41 Klima sistemleri,"Yahyakaptan, Şht. Ali İhsan Çakmak Sk. 28/a, 41040 İzmit/Kocaeli",(0262) 311 45 44,,https://www.iklimsa.com/iklimsa-kocaeli-izmit-klima-yetkili-servis,https://www.google.com/maps/place/%C4%B0ZM%C4%B0T+EMBA+%C4%B0LET%C4%B0%C5%9E%C4%B0M+TEKNOLOJ%C4%B0/data=!4m7!3m6!1s0x14cb457ffa1086df:0x5f3910fc39f443d4!8m2!3d40.7656251!4d29.9283158!16s%2Fg%2F11fmdls_q5!19sChIJ34YQ-n9FyxQR1EP0OfwQOV8?authuser=0&hl=tr&rclk=1
M 2 M BİLİŞİM TEKNOLOJİLERİ,"28 HAZIRAN MAH.TURAN GUNES CAD 301 / b turkcell 28 HAZIRAN MAH.TURAN GUNES CAD, turkcell 301 / b, 41400 Kocaeli",0532 691 85 27,,https://www.instagram.com/bizdenistegelsin/,"https://www.google.com/maps/place/Ba%C5%9Fiskele+Ar%C4%B1g%C3%BCn+Beko+sat%C4%B1%C5%9F+-+Yuvac%C4%B1k+Sapa%C4%9F%C4%B1+-+%28Klima,+Beyaz+E%C5%9Fya,+Mobilya%29/data=!4m7!3m6!1s0x14cb45a349588d21:0x2bc2aeb655d512e!8m2!3d40.72253!4d29.950703!16s%2Fg%2F11lrh0h4dj!19sChIJIY1YSaNFyxQRLlFdZesqvAI?authuser=0&hl=tr&rclk=1"
Hi-Phone Smart Service,"Karabaş, Leyla Atakan Cd. no:15, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/%C4%B0klimsa+Bayi+ve+Yetkili+Servisi-+41+Klima+sistemleri/data=!4m7!3m6!1s0x14cb4fe133ef4a77:0xd85026d815d4f279!8m2!3d40.7698737!4d29.9685825!16s%2Fg%2F11dfj2hcz5!19sChIJd0rvM-FPyxQRefLUFdgmUNg?authuser=0&hl=tr&rclk=1
