Name,Address,Phone,Email,Website,Google Maps Link
Özel İzmit Fatih Akşam Lisesi,"Alikahya Fatih, Sakıp Sabancı Blv. No:90, 41310 İzmit/Kocaeli",0541 630 40 41,"460ff4620fa44cba8df530afde949785@sentry.wixpress.com, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, lodash@4.17.21, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, focus-within-polyfill@5.0.9, 8c4075d5481d476e945486754f783364@sentry.io, ed436f5053144538958ad06a5005e99a@sentry.wixpress.com, core-js-bundle@3.2.1, izmitfatihaksamlisesi@gmail.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, react@18.3.1, 1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com, react-dom@18.3.1, 88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com, 54b4aac306184111a223c0f4aea635c3@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com",https://www.izmitfatihaksamlisesi.com/,https://www.google.com/maps/place/%C3%96zel+%C4%B0zmit+Fatih+Ak%C5%9Fam+Lisesi/data=!4m7!3m6!1s0x14cb51fbf3e4ad69:0x8e156056b30b72d3!8m2!3d40.771474!4d29.9947475!16s%2Fg%2F11h58zx4m2!19sChIJaa3k8_tRyxQR03ILs1ZgFY4?authuser=0&hl=tr&rclk=1
Özel İzmit Kumru Sanat Müzik Kursu,"Alikahya Fatih, İskefiye Sk. No:3B, 41310 İzmit/Kocaeli",0530 200 10 78,"bootstrap@5.0.0, bootstrap-icons@1.4.1, kumrusanatokulu@gmail.com",https://www.kumrusanat.com.tr/,https://www.google.com/maps/place/Ba%C5%9Fiskele+Anaokulu/data=!4m7!3m6!1s0x14cb5b28042260f7:0x88641346d07aefe3!8m2!3d40.7120418!4d29.9849797!16s%2Fg%2F11j8k3zncm!19sChIJ92AiBChbyxQR4-960EYTZIg?authuser=0&hl=tr&rclk=1
Özel İzmit Kumru Sanat Müzik Kursu,"Alikahya Fatih, İskefiye Sk. No:3B, 41310 İzmit/Kocaeli",0530 200 10 78,"bootstrap@5.0.0, bootstrap-icons@1.4.1, kumrusanatokulu@gmail.com",https://www.kumrusanat.com.tr/,https://www.google.com/maps/place/Bekirdere+%C3%9C%C3%A7yol+S%C3%BCr%C3%BCc%C3%BC+Kursu/data=!4m7!3m6!1s0x14cb4feb7fd63021:0x76345b2656bc9626!8m2!3d40.7726735!4d29.9535164!16s%2Fg%2F113g3_q9b!19sChIJITDWf-tPyxQRJpa8ViZbNHY?authuser=0&hl=tr&rclk=1
Özel İzmit Kumru Sanat Müzik Kursu,"Alikahya Fatih, İskefiye Sk. No:3B, 41310 İzmit/Kocaeli",0530 200 10 78,,N/A,https://www.google.com/maps/place/%C3%96zel+%C4%B0zmit+Kumru+Sanat+M%C3%BCzik+Kursu/data=!4m7!3m6!1s0x14cb50265c2c87c9:0xc13b76c96a6f0aaa!8m2!3d40.7761682!4d29.9784404!16s%2Fg%2F11cjn4x2bf!19sChIJyYcsXCZQyxQRqgpvasl2O8E?authuser=0&hl=tr&rclk=1
Yahya Kaptan Anadolu Lisesi,"Yahyakaptan, Mutlucan Sk. No:9, 41050 İzmit/Kocaeli",(0262) 311 35 63,"pervin.a@justenglishtr.com, info@justenglishtr.com, just.destek@justenglishtr.com, izmit@justenglishtr.com, kadikoy@justenglishtr.com, kerem.a@justenglishtr.com",http://www.justenglishtr.com/Kocaeli,https://www.google.com/maps/place/An%C4%B1tpark+Yerle%C5%9Fkesi/data=!4m7!3m6!1s0x14cb4f889a943e53:0x5b64ffc613c03a4f!8m2!3d40.7659976!4d29.9397674!16s%2Fg%2F11b7hps0jc!19sChIJUz6UmohPyxQRTzrAE8b_ZFs?authuser=0&hl=tr&rclk=1
,"Ömerağa, Belsa Sk. No:5, 41300 İzmit/Kocaeli",(0262) 324 09 57,"pervin.a@justenglishtr.com, info@justenglishtr.com, just.destek@justenglishtr.com, izmit@justenglishtr.com, kadikoy@justenglishtr.com, kerem.a@justenglishtr.com",http://www.justenglishtr.com/Kocaeli,https://www.google.com/maps/place/Yahya+Kaptan+Anadolu+Lisesi/data=!4m7!3m6!1s0x14cb4ffd549959e1:0xd6141ece270ca67f!8m2!3d40.766978!4d29.9736617!16s%2Fg%2F1tdj71bm!19sChIJ4VmZVP1PyxQRf6YMJ84eFNY?authuser=0&hl=tr&rclk=1
Just English Dil Okulları Kocaeli-İzmit,"Ömerağa, Belsa Sk. No:5, 41300 İzmit/Kocaeli",(0262) 324 09 57,"pervin.a@justenglishtr.com, info@justenglishtr.com, just.destek@justenglishtr.com, izmit@justenglishtr.com, kadikoy@justenglishtr.com, kerem.a@justenglishtr.com",http://www.justenglishtr.com/Kocaeli,https://www.google.com/maps/place/Just+English+Dil+Okullar%C4%B1+Kocaeli-%C4%B0zmit/data=!4m7!3m6!1s0x14cb457fee93814b:0x28a06003aab86fd9!8m2!3d40.7646286!4d29.9286546!16s%2Fg%2F11c4x3tfxc!19sChIJS4GT7n9FyxQR2W-4qgNgoCg?authuser=0&hl=tr&rclk=1
Kocaeli Sağlık ve Teknoloji Üniversitesi,"Yeniköy Merkez, Ilıca Cd. No:29, 41275 Başiskele/Kocaeli",0850 450 2828,info@kocaelisaglik.edu.tr,http://www.kocaelisaglik.edu.tr/,https://www.google.com/maps/place/%C4%B0zmit+Lisesi/data=!4m7!3m6!1s0x14cb4f7ffdfe74cd:0xef83ceadfe1f2c4e!8m2!3d40.7641193!4d29.8899659!16s%2Fg%2F120mt6_x!19sChIJzXT-_X9PyxQRTiwf_q3Og-8?authuser=0&hl=tr&rclk=1
Kocaeli Sağlık ve Teknoloji Üniversitesi,"Yeniköy Merkez, Ilıca Cd. No:29, 41275 Başiskele/Kocaeli",0850 450 2828,info@kocaelisaglik.edu.tr,http://www.kocaelisaglik.edu.tr/,https://www.google.com/maps/place/yesilkent+ilkokulu+ortaokulu/data=!4m7!3m6!1s0x14cb43fb20d9e201:0x83fdb5c51225c9d6!8m2!3d40.6900397!4d29.9191901!16s%2Fg%2F11fpgxn3wj!19sChIJAeLZIPtDyxQR1sklEsW1_YM?authuser=0&hl=tr&rclk=1
Kocaeli Sağlık ve Teknoloji Üniversitesi,"Yeniköy Merkez, Ilıca Cd. No:29, 41275 Başiskele/Kocaeli",0850 450 2828,info@kocaelisaglik.edu.tr,http://www.kocaelisaglik.edu.tr/,https://www.google.com/maps/place/Kocaeli+Sa%C4%9Fl%C4%B1k+ve+Teknoloji+%C3%9Cniversitesi/data=!4m7!3m6!1s0x14cb4f17ddca70df:0xe891bc68cc79d01c!8m2!3d40.6983463!4d29.8844326!16s%2Fg%2F11jdhsm_pg!19sChIJ33DK3RdPyxQRHNB5zGi8keg?authuser=0&hl=tr&rclk=1
Kocaeli Wimbledon Language Academy Yabancı Dil Kursu,"Karabaş, Cumhuriyet Cd. No:162, 41040 İzmit/Kocaeli",(0262) 222 22 22,,N/A,https://www.google.com/maps/place/Luggat+Kaffe/data=!4m7!3m6!1s0x14cb4f0e36feca47:0x49a3117a5d84d8bc!8m2!3d40.7119504!4d29.930093!16s%2Fg%2F11vwgbb5bq!19sChIJR8r-Ng5PyxQRvNiEXXoRo0k?authuser=0&hl=tr&rclk=1
Nar Montessori Kreş ve Anaokulu Başiskele,"Yeşilyurt, Çalışkan Sok 9/B, 41190 Başiskele/Kocaeli",0549 170 00 41,,https://www.narmontessori.com/,https://www.google.com/maps/place/Kar%C5%9F%C4%B1yaka/data=!4m7!3m6!1s0x14cb445e549d885f:0x853bae1bb6eacbf8!8m2!3d40.7138834!4d29.9263792!16s%2Fg%2F1tdwxx1_!19sChIJX4idVF5EyxQR-MvqthuuO4U?authuser=0&hl=tr&rclk=1
Nar Montessori Kreş ve Anaokulu Başiskele,"Yeşilyurt, Çalışkan Sok 9/B, 41190 Başiskele/Kocaeli",0549 170 00 41,,https://www.narmontessori.com/,https://www.google.com/maps/place/Kocaeli+Wimbledon+Language+Academy+Yabanc%C4%B1+Dil+Kursu/data=!4m7!3m6!1s0x14cb457dff29cf5f:0xb117ead6189d7ee8!8m2!3d40.7636365!4d29.9317481!16s%2Fg%2F11gfng1hgf!19sChIJX88p_31FyxQR6H6dGNbqF7E?authuser=0&hl=tr&rclk=1
,"Sahil, Yürüyüş Cd. No:21/A, 41090 Başiskele/Kocaeli",0530 889 87 72,info@kilavuzegitimkocaeli.com,https://www.kilavuzegitimkocaeli.com/,https://www.google.com/maps/place/Nar+Montessori+Kre%C5%9F+ve+Anaokulu+Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb456777fedec9:0xb2803fae17b1d47a!8m2!3d40.721378!4d29.9664611!16s%2Fg%2F11t27kc993!19sChIJyd7-d2dFyxQRetSxF64_gLI?authuser=0&hl=tr&rclk=1
Kılavuz Özel Öğretim Kursu,"Sahil, Yürüyüş Cd. No:21/A, 41090 Başiskele/Kocaeli",0530 889 87 72,info@kilavuzegitimkocaeli.com,https://www.kilavuzegitimkocaeli.com/,https://www.google.com/maps/place/Misak-%C4%B1+Milli+%C4%B0lkokulu/data=!4m7!3m6!1s0x14cb449c26729a25:0x1b24ad0710510e96!8m2!3d40.6954006!4d29.9463226!16s%2Fg%2F113fpj5yg!19sChIJJZpyJpxEyxQRlg5REAetJBs?authuser=0&hl=tr&rclk=1
Kılavuz Özel Öğretim Kursu,,,info@kocaelisaglik.edu.tr,https://kocaelisaglik.edu.tr/avrupamyo/,https://www.google.com/maps/place/K%C4%B1lavuz+%C3%96zel+%C3%96%C4%9Fretim+Kursu/data=!4m7!3m6!1s0x14cb45122be78a75:0xfa4834d7c480a1e5!8m2!3d40.7130425!4d29.9337963!16s%2Fg%2F11p0_frbnw!19sChIJdYrnKxJFyxQR5aGAxNc0SPo?authuser=0&hl=tr&rclk=1
Avrupa Meslek Yüksekokulu,"Yeniköy Merkez, Ilıca Cd. No:29, 41275 Başiskele/Kocaeli",0549 787 09 94,info@kocaelisaglik.edu.tr,https://kocaelisaglik.edu.tr/avrupamyo/,https://www.google.com/maps/place/Do%C4%9Fa+Koleji+Kocaeli+Ba%C5%9Fiskele+Kamp%C3%BCs%C3%BC/data=!4m7!3m6!1s0x14cb4405f59bcd25:0x505948468e530a8e!8m2!3d40.707547!4d29.893026!16s%2Fg%2F11b8_vc397!19sChIJJc2b9QVEyxQRjgpTjkZIWVA?authuser=0&hl=tr&rclk=1
Avrupa Meslek Yüksekokulu,"Yeniköy Merkez, Ilıca Cd. No:29, 41275 Başiskele/Kocaeli",0549 787 09 94,info@kocaelisaglik.edu.tr,https://kocaelisaglik.edu.tr/avrupamyo/,https://www.google.com/maps/place/Avrupa+Meslek+Y%C3%BCksekokulu/data=!4m7!3m6!1s0x14cabbbcacc893cd:0x1faf680bce534507!8m2!3d40.698346!4d29.8844327!16s%2Fg%2F11b6s31glg!19sChIJzZPIrLy7yhQRB0VTzgtorx8?authuser=0&hl=tr&rclk=1
Kocaeli Amerikan Kültür Yabancı Dil Kursu,"Ömerağa, Latif Bey Sk. No:108, 41100 İzmit/Kocaeli",(0262) 323 67 97,,N/A,https://www.google.com/maps/place/%C3%96zel+Ba%C5%9Fiskele+Nisa+Ki%C5%9Fisel+Geli%C5%9Fim+Kursu/data=!4m7!3m6!1s0x14cb437a868e4a03:0x96ab4815c2667f7b!8m2!3d40.6880088!4d29.9215254!16s%2Fg%2F11khw2j3lk!19sChIJA0qOhnpDyxQRe39mwhVIq5Y?authuser=0&hl=tr&rclk=1
Kocaeli Amerikan Kültür Yabancı Dil Kursu,"Ömerağa, Latif Bey Sk. No:108, 41100 İzmit/Kocaeli",(0262) 323 67 97,,N/A,https://www.google.com/maps/place/%C3%96zel+Tar%C4%B1k+%C5%9Eirin+SRC+Psikoteknik/data=!4m7!3m6!1s0x14cb4f80f36b0ecd:0x35b743f5dc8f8458!8m2!3d40.7722457!4d29.9518991!16s%2Fg%2F11hyspkh1p!19sChIJzQ5r84BPyxQRWISP3PVDtzU?authuser=0&hl=tr&rclk=1
Başöğretmen Mesleki Ve Teknik Anadolu Lisesi,"No:, Yahyakaptan, Kızılay Sk. No:3, 41050 İzmit/Kocaeli",(0262) 311 64 70,,http://www.basogretmenmtal.meb.k12.tr/,https://www.google.com/maps/place/Kocaeli+Amerikan+K%C3%BClt%C3%BCr+Yabanc%C4%B1+Dil+Kursu/data=!4m7!3m6!1s0x14cb4581dc13c663:0x13f679f99adf2ad8!8m2!3d40.763012!4d29.927361!16s%2Fg%2F11b6qcw9cf!19sChIJY8YT3IFFyxQR2Crfmvl59hM?authuser=0&hl=tr&rclk=1
Kocaeli Üniversitesi Umuttepe Kampüsü B Kapısı,"Kabaoğlu, 41000 İzmit/Kocaeli",(0262) 303 10 00,,N/A,https://www.google.com/maps/place/Yenik%C3%B6y+Sepetlip%C4%B1nar+%C4%B0lkokulu/data=!4m7!3m6!1s0x14cb46ad901ee993:0x71b7bb8a846c85bb!8m2!3d40.7114911!4d29.8704465!16s%2Fg%2F1tjjfv6p!19sChIJk-kekK1GyxQRu4VshIq7t3E?authuser=0&hl=tr&rclk=1
Nill Sanat Merkezi,"Yahyakaptan, Yenişehir, Araç Sk. No :15, 41050 İzmit/Kocaeli",0553 016 25 26,,https://nillsanatmerkezi.com/,https://www.google.com/maps/place/Ba%C5%9F%C3%B6%C4%9Fretmen+Mesleki+Ve+Teknik+Anadolu+Lisesi/data=!4m7!3m6!1s0x14cb501efac3de13:0x62db2ba76ac8dbef!8m2!3d40.7672208!4d29.9773751!16s%2Fg%2F11bxjhpdfc!19sChIJE97D-h5QyxQR79vIaqcr22I?authuser=0&hl=tr&rclk=1
Nill Sanat Merkezi,"Yahyakaptan, Yenişehir, Araç Sk. No :15, 41050 İzmit/Kocaeli",0553 016 25 26,,https://nillsanatmerkezi.com/,https://www.google.com/maps/place/Kocaeli+%C3%9Cniversitesi+Umuttepe+Kamp%C3%BCs%C3%BC+B+Kap%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4e8ad751f097:0xdb29061ce8f77254!8m2!3d40.8232866!4d29.9254006!16s%2Fg%2F113gdqmhf!19sChIJl_BR14pOyxQRVHL36BwGKds?authuser=0&hl=tr&rclk=1
Nill Sanat Merkezi,"Yahyakaptan, Yenişehir, Araç Sk. No :15, 41050 İzmit/Kocaeli",0553 016 25 26,,https://nillsanatmerkezi.com/,https://www.google.com/maps/place/Nill+Sanat+Merkezi/data=!4m7!3m6!1s0x14cb4feae1846d17:0xa065215126d8a59d!8m2!3d40.7697006!4d29.9676906!16s%2Fg%2F11hdnglmqy!19sChIJF22E4epPyxQRnaXYJlEhZaA?authuser=0&hl=tr&rclk=1
MY Kolej - MY Okulları Kocaeli Yeşilova Kampüsü,"Tepeköy Mah. Muradiye Sok. No:54/5, Halide Edip Adıvar Cd., 41060 İzmit/Kocaeli",(0262) 322 22 18,,https://myokullari.com/,https://www.google.com/maps/place/%C4%B0zmit+%C4%B0ngilizce+%C3%96zel+Ders/data=!4m7!3m6!1s0x14cb4fe4c0323d85:0x8f2ba91bd6efa60d!8m2!3d40.7668447!4d29.9331631!16s%2Fg%2F11h0c23x4m!19sChIJhT0ywORPyxQRDabv1hupK48?authuser=0&hl=tr&rclk=1
MY Kolej - MY Okulları Kocaeli Yeşilova Kampüsü,,(0262) 321 11 20,,http://ulugazi.meb.k12.tr/,https://www.google.com/maps/place/Do%C4%9Fantepe+%C4%B0lkokulu+Ve+Ortaokulu/data=!4m7!3m6!1s0x14cb457fb3f2bdb9:0x5d0aa144ab69eeee!8m2!3d40.7009432!4d29.9986059!16s%2Fg%2F1ptwx6j3m!19sChIJub3ys39FyxQR7u5pq0ShCl0?authuser=0&hl=tr&rclk=1
MY Kolej - MY Okulları Kocaeli Yeşilova Kampüsü,"Karabaş, Hürriyet Cd. No:153, 41040 İzmit/Kocaeli",(0262) 321 11 20,,http://ulugazi.meb.k12.tr/,https://www.google.com/maps/place/MY+Kolej+-+MY+Okullar%C4%B1+Kocaeli+Ye%C5%9Filova+Kamp%C3%BCs%C3%BC/data=!4m7!3m6!1s0x14cb4e2bb94d884d:0x357fc65d4614c06!8m2!3d40.7941362!4d29.9703592!16s%2Fg%2F11c4blv24m!19sChIJTYhNuStOyxQRBkxh1GX8VwM?authuser=0&hl=tr&rclk=1
Ulugazi İlkokul,"Karabaş, Hürriyet Cd. No:153, 41040 İzmit/Kocaeli",(0262) 321 11 20,,http://ulugazi.meb.k12.tr/,https://www.google.com/maps/place/Ulugazi+%C4%B0lkokul/data=!4m7!3m6!1s0x14cb457e192d0b85:0x3eadd7a814106bb1!8m2!3d40.764426!4d29.932389!16s%2Fg%2F1tjbbj5z!19sChIJhQstGX5FyxQRsWsQFKjXrT4?authuser=0&hl=tr&rclk=1
Kullar Ortaokulu,"Mehmetağa, Karamürsel Cd., 41140 Başiskele/Kocaeli",(0262) 349 30 38,,N/A,https://www.google.com/maps/place/KULLAR+EK%C4%B0P+S%C3%9CR%C3%9CC%C3%9C+KURSU+BA%C5%9E%C4%B0SKELE/data=!4m7!3m6!1s0x14cb5bf896846037:0x84ea7f2498d1792a!8m2!3d40.7267528!4d29.9889555!16s%2Fg%2F11s3qq06zc!19sChIJN2CElvhbyxQRKnnRmCR_6oQ?authuser=0&hl=tr&rclk=1
Kullar Ortaokulu,"Mehmetağa, Karamürsel Cd., 41140 Başiskele/Kocaeli",(0262) 349 30 38,,N/A,https://www.google.com/maps/place/%C4%B0zmit+Ticaret+Meslek+Lisesi+-+Izmit+Trade+Vocational+High+School/data=!4m7!3m6!1s0x14cb501cff070a8b:0x5bb49e22e3b6f337!8m2!3d40.767501!4d29.977698!16s%2Fg%2F1vv2pl6g!19sChIJiwoH_xxQyxQRN_O24yKetFs?authuser=0&hl=tr&rclk=1
,"Altınkent, 29 Ekim Cd. No:102, 41090 Başiskele/Kocaeli",(0262) 346 80 66,,https://basiskelekizanadoluihl.meb.k12.tr/tema/index.php,https://www.google.com/maps/place/Kullar+Ortaokulu/data=!4m7!3m6!1s0x14cb5ae981b0b0fd:0x83bf3170ae87693d!8m2!3d40.722231!4d29.999952!16s%2Fg%2F12ml2ldzy!19sChIJ_bCwgelayxQRPWmHrnAxv4M?authuser=0&hl=tr&rclk=1
Başiskele Kız Anadolu İmam Hatip Lisesi,"Altınkent, 29 Ekim Cd. No:102, 41090 Başiskele/Kocaeli",(0262) 346 80 66,,https://basiskelekizanadoluihl.meb.k12.tr/tema/index.php,https://www.google.com/maps/place/Yuvacik+Serdar+ilkokulu/data=!4m7!3m6!1s0x14cb472a85ad132b:0xdca56040c5b1fe64!8m2!3d40.7091417!4d29.944505!16s%2Fg%2F1hc3g181_!19sChIJKxOthSpHyxQRZP6xxUBgpdw?authuser=0&hl=tr&rclk=1
Başiskele Kız Anadolu İmam Hatip Lisesi,"Altınkent, 29 Ekim Cd. No:102, 41090 Başiskele/Kocaeli",(0262) 346 80 66,,https://basiskelekizanadoluihl.meb.k12.tr/tema/index.php,https://www.google.com/maps/place/Ba%C5%9Fiskele+K%C4%B1z+Anadolu+%C4%B0mam+Hatip+Lisesi/data=!4m7!3m6!1s0x14cb449987e54ef7:0xd22f143372dfb316!8m2!3d40.694645!4d29.94498!16s%2Fg%2F11csb2p76k!19sChIJ907lh5lEyxQRFrPfcjMUL9I?authuser=0&hl=tr&rclk=1
KO-MEK Mehmet Ali Paşa Kurs Merkezi,"MEHMET ALİ PAŞA MAH, Eren Sk. NO:1, 41100 İzmit/Kocaeli",(0262) 325 67 25,komek@kocaeli.bel.tr,https://www.komek.org/kursmerkezleri/detay/40/mehmet-ali-pasa,https://www.google.com/maps/place/%C5%9Eirin+S%C3%BCr%C3%BCc%C3%BC+Kursu/data=!4m7!3m6!1s0x14cb4f8055555555:0x1ff5f929481d0a02!8m2!3d40.766089!4d29.9312318!16s%2Fg%2F113dpmfn2!19sChIJVVVVVYBPyxQRAgodSCn59R8?authuser=0&hl=tr&rclk=1
KO-MEK Mehmet Ali Paşa Kurs Merkezi,"MEHMET ALİ PAŞA MAH, Eren Sk. NO:1, 41100 İzmit/Kocaeli",(0262) 325 67 25,komek@kocaeli.bel.tr,https://www.komek.org/kursmerkezleri/detay/40/mehmet-ali-pasa,https://www.google.com/maps/place/Selim+Y%C3%BCrekten+Mesleki+ve+Teknik+Anadolu+Lisesi/data=!4m7!3m6!1s0x14cb454fc10bd447:0x658fc39f55399a63!8m2!3d40.7457061!4d29.9646773!16s%2Fg%2F11cnrbr428!19sChIJR9QLwU9FyxQRY5o5VZ_Dj2U?authuser=0&hl=tr&rclk=1
KO-MEK Mehmet Ali Paşa Kurs Merkezi,"MEHMET ALİ PAŞA MAH, Eren Sk. NO:1, 41100 İzmit/Kocaeli",(0262) 325 67 25,komek@kocaeli.bel.tr,https://www.komek.org/kursmerkezleri/detay/40/mehmet-ali-pasa,https://www.google.com/maps/place/KO-MEK+Mehmet+Ali+Pa%C5%9Fa+Kurs+Merkezi/data=!4m7!3m6!1s0x14cb4fed0b3aed3b:0xbf2bf189bcae3a4e!8m2!3d40.7693859!4d29.9538363!16s%2Fg%2F11cs5zm5s8!19sChIJO-06C-1PyxQRTjquvInxK78?authuser=0&hl=tr&rclk=1
Dore Müzik Ve Bale Merkezi,"Haldız İş Hanı, Körfez, Ankara Karayolu Cd 121A Kat:2, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Ak%C4%B1n+Dil+Kocaeli/data=!4m7!3m6!1s0x14cb45d81cfef665:0xd20a01db43ce9faf!8m2!3d40.7652326!4d29.9257694!16s%2Fg%2F11r_clbs64!19sChIJZfb-HNhFyxQRr5_OQ9sBCtI?authuser=0&hl=tr&rclk=1
Dore Müzik Ve Bale Merkezi,"Haldız İş Hanı, Körfez, Ankara Karayolu Cd 121A Kat:2, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Kocaeli+Anadolu+Lisesi+%28Yeni+Hizmet+Binas%C4%B1%29/data=!4m7!3m6!1s0x14cb44057f13878d:0x67cff6f27906546d!8m2!3d40.7090125!4d29.892842!16s%2Fg%2F11c3v6zht9!19sChIJjYcTfwVEyxQRbVQGefL2z2c?authuser=0&hl=tr&rclk=1
Kocaeli Final Okulları,"Körfez, Yunuslar Sk. No:2A/0, 41245 Başiskele/Kocaeli",(0262) 331 79 00,,N/A,https://www.google.com/maps/place/Dore+M%C3%BCzik+Ve+Bale+Merkezi/data=!4m7!3m6!1s0x14cb4f888ac57031:0x8fafdf857893c86e!8m2!3d40.7630046!4d29.9430139!16s%2Fg%2F1hc1ylnym!19sChIJMXDFiohPyxQRbsiTeIXfr48?authuser=0&hl=tr&rclk=1
Kocaeli Final Okulları,"Körfez, Yunuslar Sk. No:2A/0, 41245 Başiskele/Kocaeli",(0262) 331 79 00,,N/A,https://www.google.com/maps/place/He+dg/data=!4m7!3m6!1s0x14cb458093f7f0fb:0x97714bd55e7d1900!8m2!3d40.7519284!4d29.9601379!16s%2Fg%2F11s3qrx3vm!19sChIJ-_D3k4BFyxQRABl9XtVLcZc?authuser=0&hl=tr&rclk=1
Kocaeli Final Okulları,"Körfez, Yunuslar Sk. No:2A/0, 41245 Başiskele/Kocaeli",(0262) 331 79 00,,N/A,https://www.google.com/maps/place/Kocaeli+Final+Okullar%C4%B1/data=!4m7!3m6!1s0x14cb45841573085f:0xf6e3e719efdc3c2b!8m2!3d40.7133382!4d29.9215418!16s%2Fg%2F11hf3htrvr!19sChIJXwhzFYRFyxQRKzzc7xnn4_Y?authuser=0&hl=tr&rclk=1
American LIFE Yahya Kaptan,"Alikahya Fatih, Sarı Leylak Sk. Ekşi İş Merkezi Kat:3 No:116, 41310 İzmit/Kocaeli",(0262) 220 00 00,"yahyakaptan@americanlife.com.tr, flags@2x.png, chosen-sprite@2x.png",https://www.americanlife.com.tr/yahyakaptan/,https://www.google.com/maps/place/Pnoi+Coffee%26More/data=!4m7!3m6!1s0x14cb4f0054840215:0xe37d4a6560a023a7!8m2!3d40.767389!4d29.967019!16s%2Fg%2F11yb7ng0_9!19sChIJFQKEVABPyxQRpyOgYGVKfeM?authuser=0&hl=tr&rclk=1
American LIFE Yahya Kaptan,"Alikahya Fatih, Sarı Leylak Sk. Ekşi İş Merkezi Kat:3 No:116, 41310 İzmit/Kocaeli",(0262) 220 00 00,"yahyakaptan@americanlife.com.tr, flags@2x.png, chosen-sprite@2x.png",https://www.americanlife.com.tr/yahyakaptan/,https://www.google.com/maps/place/Kocaeli+%C3%9Cniversitesi+Hukuk+Fak%C3%BCltesi/data=!4m7!3m6!1s0x14cb4ef53614eccf:0xcb3aa49c8b949b51!8m2!3d40.8215987!4d29.9260777!16s%2Fg%2F1tht951_!19sChIJz-wUNvVOyxQRUZuUi5ykOss?authuser=0&hl=tr&rclk=1
American LIFE Yahya Kaptan,"Alikahya Fatih, Sarı Leylak Sk. Ekşi İş Merkezi Kat:3 No:116, 41310 İzmit/Kocaeli",(0262) 220 00 00,"yahyakaptan@americanlife.com.tr, flags@2x.png, chosen-sprite@2x.png",https://www.americanlife.com.tr/yahyakaptan/,https://www.google.com/maps/place/American+LIFE+Yahya+Kaptan/data=!4m7!3m6!1s0x14cb51f924591133:0xfee486904fb17b9d!8m2!3d40.7760208!4d29.9770538!16s%2Fg%2F11t_zjm7wv!19sChIJMxFZJPlRyxQRnXuxT5CG5P4?authuser=0&hl=tr&rclk=1
"İzmit Enkom Clinic Dil, Konuşma ve Gelişim Merkezi","Körfez, Yüce Rıfat Sk. No:31, 41040 İzmit/Kocaeli",0537 224 20 03,,https://enkomclinic.com/,https://www.google.com/maps/place/Ay%C5%9Fenur+Memili+Sanat+At%C3%B6lyesi/data=!4m7!3m6!1s0x14cb4f4cfd5571c1:0xc85a144d2c8100a1!8m2!3d40.7649387!4d29.961477!16s%2Fg%2F11y6tj2l2g!19sChIJwXFV_UxPyxQRoQCBLE0UWsg?authuser=0&hl=tr&rclk=1
"İzmit Enkom Clinic Dil, Konuşma ve Gelişim Merkezi","Körfez, Yüce Rıfat Sk. No:31, 41040 İzmit/Kocaeli",0537 224 20 03,,https://enkomclinic.com/,https://www.google.com/maps/place/Kocaeli+Matrix+Yaz%C4%B1l%C4%B1m+Lisesi/data=!4m7!3m6!1s0x14cb450babe69f61:0x2a9878e1f5bf8df0!8m2!3d40.708928!4d29.9233748!16s%2Fg%2F11sm7mt80z!19sChIJYZ_mqwtFyxQR8I2_9eF4mCo?authuser=0&hl=tr&rclk=1
"İzmit Enkom Clinic Dil, Konuşma ve Gelişim Merkezi","Körfez, Yüce Rıfat Sk. No:31, 41040 İzmit/Kocaeli",0537 224 20 03,,N/A,"https://www.google.com/maps/place/%C4%B0zmit+Enkom+Clinic+Dil,+Konu%C5%9Fma+ve+Geli%C5%9Fim+Merkezi/data=!4m7!3m6!1s0x14cab7686b29f7c1:0xdc400df457135b2!8m2!3d40.7632059!4d29.9555183!16s%2Fg%2F11n7_mbt4z!19sChIJwfcpa2i3yhQRsjVxRd8AxA0?authuser=0&hl=tr&rclk=1"
