Name,Address,Phone,Email,Website,Google Maps Link
Akbank ATM,"Yahyakaptan Mh, Güneşli Sk., 41050 İzmit/Kocaeli",444 2 525,,https://www.akbank.com/,https://www.google.com/maps/place/Yap%C4%B1+Kredi+Bankas%C4%B1+ATM+-+Ba%C5%9F%C4%B0skele+Atat%C3%BCrk+Caddesi/data=!4m7!3m6!1s0x14cb45d2506a80d5:0xa33dce041853a12e!8m2!3d40.7112223!4d29.9294473!16s%2Fg%2F11h2d61ssv!19sChIJ1YBqUNJFyxQRLqFTGATOPaM?authuser=0&hl=tr&rclk=1
Yurtiçi Kargo Başiskele,"Barbaros, Millet Cd. No: 34/C, 41090 Başiskele/Kocaeli",(0262) 343 43 00,,https://www.yurticikargo.com/,https://www.google.com/maps/place/Akbank+Sanayi%2F%C4%B0zmit+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb45b524b11439:0x796a1bb97ad80c80!8m2!3d40.7463336!4d29.9467133!16s%2Fg%2F11fl9hj76l!19sChIJORSxJLVFyxQRgAzYerkbank?authuser=0&hl=tr&rclk=1
Türkiye İş Bankası İzmit/Kocaeli Şubesi,"Körfez, Ankara Karayolu Cd No:131, 41040 İzmit/Kocaeli",(0262) 310 29 00,,https://www.isbank.com.tr/,https://www.google.com/maps/place/Akbank+ATM/data=!4m7!3m6!1s0x14cb4f1d8b85c283:0x7ae1aec677aaff0b!8m2!3d40.76394!4d29.971943!16s%2Fg%2F11h4ktf_0h!19sChIJg8KFix1PyxQRC_-qd8au4Xo?authuser=0&hl=tr&rclk=1
Ziraat Bankası Atm-bekirpaşa,"M. Alipaşa, Turan Güneş Cd. No:252, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Yurti%C3%A7i+Kargo+Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb44f536e129eb:0x1ed597d3f32b3730!8m2!3d40.7113062!4d29.9324469!16s%2Fg%2F1hm22jwq6!19sChIJ6ynhNvVEyxQRMDcr89OX1R4?authuser=0&hl=tr&rclk=1
Hsbc Atm-bekirdere Şubesi,"28 Haziran, Turan Güneş Cd. No:301, 41060 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/T%C3%BCrkiye+%C4%B0%C5%9F+Bankas%C4%B1+%C4%B0zmit%2FKocaeli+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4f8a4c9c3b67:0x95731d0d6ad27f62!8m2!3d40.762823!4d29.946706!16s%2Fg%2F1td0kbm_!19sChIJZzucTIpPyxQRYn_Sag0dc5U?authuser=0&hl=tr&rclk=1
Türk Ekonomi Bankası Atm,"Kadıköy, Yahya Kaptan Sk. No:23, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Ziraat+Bankas%C4%B1+Atm-bekirpa%C5%9Fa/data=!4m7!3m6!1s0x14cb4feb7e4681bd:0x4192e45c7624d097!8m2!3d40.772742!4d29.953579!16s%2Fg%2F113dyds1s!19sChIJvYFGfutPyxQRl9AkdlzkkkE?authuser=0&hl=tr&rclk=1
Halkbank İzmit E-5 Şubesi,"Karabaş Mah. Ankara Karayolu Cad. No: 63, 41040 Kocaeli",(0262) 305 10 50,,N/A,https://www.google.com/maps/place/Hsbc+Atm-bekirdere+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4fec9ec27e35:0x380c513cc467214c!8m2!3d40.772711!4d29.9526091!16s%2Fg%2F113f756ds!19sChIJNX7CnuxPyxQRTCFnxDxRDDg?authuser=0&hl=tr&rclk=1
VakıfBank ATM,"Körfez, Rıza Paşa Sk. No:4, 41100 İzmit/Kocaeli",0850 222 0724,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/T%C3%BCrk+Ekonomi+Bankas%C4%B1+Atm/data=!4m7!3m6!1s0x14cb4f8ee9639cc1:0xab390b5209072817!8m2!3d40.767262!4d29.9433475!16s%2Fg%2F1pt_6vcvr!19sChIJwZxj6Y5PyxQRFygHCVILOas?authuser=0&hl=tr&rclk=1
Şekerbank Arastapark AVM Atm,"Yahyakaptan, Akasyalar Cd. No: 24, 41050 İzmit/Kocaeli",(0262) 641 58 74,,N/A,https://www.google.com/maps/place/Halkbank+%C4%B0zmit+E-5+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb457d75661c93:0xfcca6dea5bb3a16f!8m2!3d40.7622023!4d29.9365805!16s%2Fg%2F11hbr78xjl!19sChIJkxxmdX1FyxQRb6GzW-ptyvw?authuser=0&hl=tr&rclk=1
QNB ATM,"28 Haziran, Turan Güneş Cd. No:261/A, 41060 İzmit/Kocaeli",,,https://www.qnb.com.tr/,https://www.google.com/maps/place/Vak%C4%B1fBank+ATM/data=!4m7!3m6!1s0x14cb4f31321c6883:0xed023ca45c06b34b!8m2!3d40.7607979!4d29.9482287!16s%2Fg%2F11k211ydtj!19sChIJg2gcMjFPyxQRS7MGXKQ8Au0?authuser=0&hl=tr&rclk=1
DenizBank İzmit Şubesi,"Körfez, Ankara Karayolu Cad No:127/A, 41040 İzmit/Kocaeli",(0262) 281 20 95,"denizbank.haberlesme@hs09.kep.tr, denizbank.haberlesme@hs04.kep.tr, oncemusteri@denizbank.com, footer-logo@2x.png",https://www.denizbank.com/?utm_source=arama-motorlari&utm_medium=harita-banner,https://www.google.com/maps/place/%C5%9Eekerbank+Arastapark+AVM+Atm/data=!4m7!3m6!1s0x14cb501e7854b1a1:0xa76c41dd3885e2ed!8m2!3d40.766477!4d29.9767415!16s%2Fg%2F11bbwx04_l!19sChIJobFUeB5QyxQR7eKFON1BbKc?authuser=0&hl=tr&rclk=1
Vakıfbank Atm,"Fatih Mah. Cumhuriyet Cad. Belediye Binası, Yuvacık, Başiskele, Kocaeli (İzmit)",,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/QNB+ATM/data=!4m7!3m6!1s0x14cb4f356d4e6365:0x99a33973c0e9788f!8m2!3d40.7720346!4d29.9499843!16s%2Fg%2F11f77bxlpr!19sChIJZWNObTVPyxQRj3jpwHM5o5k?authuser=0&hl=tr&rclk=1
Vakıfbank Atm,"Fatih Mah. Cumhuriyet Cad. Belediye Binası, Yuvacık, Başiskele, Kocaeli (İzmit)",,,https://www.garantibbva.com.tr/,https://www.google.com/maps/place/DenizBank+%C4%B0zmit+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb458161f37d43:0x9ea1c3cced88da73!8m2!3d40.762803!4d29.9441822!16s%2Fg%2F113j9fbhg!19sChIJQ33zYYFFyxQRc9qI7czDoZ4?authuser=0&hl=tr&rclk=1
Garanti BBVA ATM - Bekirpaşa Şubesi,"Erenler, Turan Güneş Cd. No: 210B, 41060 Bekirpaşa/Kocaeli",0850 222 0333,,https://www.garantibbva.com.tr/,https://www.google.com/maps/place/Vak%C4%B1fbank+Atm/data=!4m7!3m6!1s0x14cb4f7310526421:0xc55cd28c56c00e8a!8m2!3d40.785216!4d29.92001!16s%2Fg%2F1ptxm8fgm!19sChIJIWRSEHNPyxQRig7AVozSXMU?authuser=0&hl=tr&rclk=1
Türkiye İş Bankası Bankamatik,"Kadıköy, Bağdat Cd. No:165, 41050 İzmit/Kocaeli",0850 724 0724,,https://www.isbank.com.tr/,https://www.google.com/maps/place/Garanti+BBVA+ATM/data=!4m7!3m6!1s0x14cb44f515301e3b:0x296655476202ea0a!8m2!3d40.7112269!4d29.9293954!16s%2Fg%2F11g8yhj_6s!19sChIJOx4wFfVEyxQRCuoCYkdVZik?authuser=0&hl=tr&rclk=1
VakıfBank ATM,"Akkavaklar Cad. 1468 Ada 1469 Adalar Arası, 41050 İzmit/Kocaeli",0850 222 0724,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/Garanti+BBVA+ATM+-+Bekirpa%C5%9Fa+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4fe999df84cb:0x238e71cf1101e97a!8m2!3d40.770434!4d29.947832!16s%2Fg%2F11k3tq3m84!19sChIJy4TfmelPyxQReukBEc9xjiM?authuser=0&hl=tr&rclk=1
VakıfBank ATM,"Akkavaklar Cad. 1468 Ada 1469 Adalar Arası, 41050 İzmit/Kocaeli",0850 222 0724,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/T%C3%BCrkiye+%C4%B0%C5%9F+Bankas%C4%B1+Bankamatik/data=!4m7!3m6!1s0x152a6e67498564d3:0xd3a7a3ae532a73f8!8m2!3d40.7673394!4d29.9495061!16s%2Fg%2F1hc7xqpxn!19sChIJ02SFSWduKhUR-HMqU66jp9M?authuser=0&hl=tr&rclk=1
VakıfBank atm,"Fatih, Cumhuriyet Cd. No:3, 41190 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Vak%C4%B1fBank+ATM/data=!4m7!3m6!1s0x14cb4f7a4b74dc85:0xb13d425dae310e8f!8m2!3d40.763603!4d29.972317!16s%2Fg%2F11k212mqvy!19sChIJhdx0S3pPyxQRjw4xrl1CPbE?authuser=0&hl=tr&rclk=1
Aras Kargo Başiskele Şubesi,"Barbaros, İyidere Sk. No:1, 41090 Başiskele/Kocaeli",0549 781 91 17,,https://www.araskargo.com.tr/,https://www.google.com/maps/place/T%C3%BCrkiye+%C4%B0%C5%9F+Bankas%C4%B1+Bankamatik/data=!4m7!3m6!1s0x14cb4fecab3372e9:0x5496b22e7210f5f8!8m2!3d40.771932!4d29.949949!16s%2Fg%2F11b7q9ylw3!19sChIJ6XIzq-xPyxQR-PUQci6yllQ?authuser=0&hl=tr&rclk=1
Yapı Kredi Bankası Atm,"Ovacık, Fırat Sok. No:16, 41140 İzmit/Kocaeli (İzmit)",,"mobil-bankacilik-big@2x.png, kredi-simdi-basvuru-big@2x.png",http://www.yapikredi.com.tr/,https://www.google.com/maps/place/Vak%C4%B1fBank+atm/data=!4m7!3m6!1s0x14cb44aed056d68b:0x3f4d3208c5430577!8m2!3d40.6865367!4d29.9660298!16s%2Fg%2F113k2rgrc!19sChIJi9ZW0K5EyxQRdwVDxQgyTT8?authuser=0&hl=tr&rclk=1
Akbank Atm,"Kocaeli Üniversitesi Umuttepe Kampüsü, İzmit Merkez, İzmit, Kocaeli (İzmit), 41300",,,http://www.akbank.com/,https://www.google.com/maps/place/Aras+Kargo+Ba%C5%9Fiskele+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4539bbb681cd:0x9134e03ab483d69!8m2!3d40.7106627!4d29.9313139!16s%2Fg%2F11ddxptp49!19sChIJzYG2uzlFyxQRaT1IqwNOEwk?authuser=0&hl=tr&rclk=1
Yapı Kredi Bankası Atm,"Yahyakaptan, Akkavak Cd. No:9, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Yap%C4%B1+Kredi+Bankas%C4%B1+Atm/data=!4m7!3m6!1s0x14cb500310f25663:0x7f263d8661e26ec7!8m2!3d40.759567!4d29.977769!16s%2Fg%2F1q670bjn6!19sChIJY1byEANQyxQRx27iYYY9Jn8?authuser=0&hl=tr&rclk=1
VakıfBank ATM,"Güzelyalı, D100 No:34, 41100 Başiskele/Kocaeli",0850 222 0724,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/Akbank+Atm/data=!4m7!3m6!1s0x14cb4f8883609e65:0x5edfe20a8be41c30!8m2!3d40.7655446!4d29.9397065!16s%2Fg%2F1ptyfp4p9!19sChIJZZ5gg4hPyxQRMBzkiwri314?authuser=0&hl=tr&rclk=1
BEKTAŞ DÖVİZ,"Merkez, Cumhuriyet Cd. No:31, 41950 Gölcük/Kocaeli",,,N/A,https://www.google.com/maps/place/Yap%C4%B1+Kredi+Bankas%C4%B1+Atm/data=!4m7!3m6!1s0x14cb4fe2e8001233:0x79ff7dc13790dd1a!8m2!3d40.7633846!4d29.9720407!16s%2Fg%2F11b7hjc_cp!19sChIJMxIA6OJPyxQRGt2QN8F9_3k?authuser=0&hl=tr&rclk=1
Akbank ATM,"Çukurbağ, İnönü Cd. No:143, 41200 İzmit/Kocaeli",444 2 525,,https://www.akbank.com/,https://www.google.com/maps/place/Vak%C4%B1fBank+ATM/data=!4m7!3m6!1s0x14cb51293855bf63:0x61ec69f691265e9b!8m2!3d40.7591075!4d29.9793259!16s%2Fg%2F11k2138jm0!19sChIJY79VOClRyxQRm14mkfZp7GE?authuser=0&hl=tr&rclk=1
Ziraat Bank,"Değirmendere Merkez, Mithat Gürses Cd. No:7, 41140 Başiskele/Kocaeli",(0262) 426 47 10,,N/A,https://www.google.com/maps/place/BEKTA%C5%9E+D%C3%96V%C4%B0Z/data=!4m7!3m6!1s0x14cb40cdbbc953a3:0x15bf03e77320b4ae!8m2!3d40.7190105!4d29.821683!16s%2Fg%2F11gflxvk53!19sChIJo1PJu81AyxQRrrQgc-cDvxU?authuser=0&hl=tr&rclk=1
Akbank İzmit E5 Şubesi,"Körfez, Ankara Karayolu Cd No:125, 41040 İzmit/Kocaeli",(0262) 324 66 11,,https://www.akbank.com/,https://www.google.com/maps/place/Akbank+ATM/data=!4m7!3m6!1s0x14cb4f822f975ea1:0x23f528373c4001e6!8m2!3d40.766408!4d29.931701!16s%2Fg%2F1hc2kc92b!19sChIJoV6XL4JPyxQR5gFAPDco9SM?authuser=0&hl=tr&rclk=1
Türkiye İş Bankası Bankamatik,"Karabaş, Ncity AVM İç Yolu, 41040 İzmit/Kocaeli",0850 724 0724,,https://www.isbank.com.tr/,https://www.google.com/maps/place/Ziraat+Bank/data=!4m7!3m6!1s0x14cb429555555555:0xcf85bb807a2c1c73!8m2!3d40.7374277!4d29.9798284!16s%2Fg%2F113f_g4df!19sChIJVVVVVZVCyxQRcxwseoC7hc8?authuser=0&hl=tr&rclk=1
TEB ATM,"28 Haziran, Turan Güneş Cd. No:301 D:A, 41060 İzmit/Kocaeli",0850 200 0666,"teboncemusterimemnuniyeti@teb.com.tr, turkekonomibankasi@hs03.kep.tr",https://www.teb.com.tr/,https://www.google.com/maps/place/Akbank+%C4%B0zmit+E5+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb453cc938209f:0x317a2a7f1f46f5af!8m2!3d40.7629141!4d29.9434051!16s%2Fg%2F11h7d7xn4m!19sChIJnyA4yTxFyxQRr_VGH38qejE?authuser=0&hl=tr&rclk=1
Ecem döviz,"Merkez, 19 Mayıs Cd. No:33, 41950 Gölcük/Kocaeli",,,N/A,https://www.google.com/maps/place/T%C3%BCrkiye+%C4%B0%C5%9F+Bankas%C4%B1+Bankamatik/data=!4m7!3m6!1s0x14b12e27aa7f5fc3:0xce4c64747d58f53c!8m2!3d40.7608946!4d29.9341178!16s%2Fg%2F1q2w4cjg7!19sChIJw19_qicusRQRPPVYfXRkTM4?authuser=0&hl=tr&rclk=1
TEB Bekirpaşa Şubesi,"28 Haziran, Turan Güneş Cd. No: 301/A, 41060 İzmit/Kocaeli",0850 204 0313,"teboncemusterimemnuniyeti@teb.com.tr, turkekonomibankasi@hs03.kep.tr",https://www.teb.com.tr/?utm_source=google&utm_medium=google-maps,https://www.google.com/maps/place/TEB+ATM/data=!4m7!3m6!1s0x14cb4fec98bcdcd9:0xb0b08fc2af53d622!8m2!3d40.772845!4d29.952552!16s%2Fg%2F1w2z0nq_!19sChIJ2dy8mOxPyxQRItZTr8KPsLA?authuser=0&hl=tr&rclk=1
Hsbc Bank Atm,"Sanayi, Eski Baş İskele Yolu, 41140 İzmit/Kocaeli",,,http://www.hsbc.com.tr/,https://www.google.com/maps/place/Ecem+d%C3%B6viz/data=!4m7!3m6!1s0x14cb40cdb1b1796d:0x767c56fa75f2509e!8m2!3d40.719297!4d29.821341!16s%2Fg%2F11hcdkrld9!19sChIJbXmxsc1AyxQRnlDydfpWfHY?authuser=0&hl=tr&rclk=1
Dünya Katılım Bankası ATM,"Karabaş, Ankara Karayolu Cad No: 65A, 41040 İzmit/Kocaeli",444 3 166,dunyakatilim@hs01.kep.tr,https://dunyakatilim.com.tr/,https://www.google.com/maps/place/TEB+Bekirpa%C5%9Fa+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4fec9db5d1e5:0xac511c7c96ddd8!8m2!3d40.772845!4d29.952552!16s%2Fg%2F113dn36pc!19sChIJ5dG1nexPyxQR2N2WfBxRrAA?authuser=0&hl=tr&rclk=1
Timsa Emlak Başiskele,"Bilen İşmerkezi, Serdar, Selahattin Eyyubi Cd. No:16 ofis no 5, 41050 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/D%C3%BCnya+Kat%C4%B1l%C4%B1m+Bankas%C4%B1+ATM/data=!4m7!3m6!1s0x14cb4596ae732e4d:0xabdf42cd192cde84!8m2!3d40.762572!4d29.936743!16s%2Fg%2F11ybtcvq5t!19sChIJTS5zrpZFyxQRhN4sGc1C36s?authuser=0&hl=tr&rclk=1
TEB ATM,"Yahyakaptan Mah. D: 9, 1468 Ada 3 Parsel, 41050 İzmit/Kocaeli",0850 200 0666,"teboncemusterimemnuniyeti@teb.com.tr, turkekonomibankasi@hs03.kep.tr",https://www.teb.com.tr/?utm_source=google&utm_medium=google-maps,https://www.google.com/maps/place/Timsa+Emlak+Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb4fe4292c8511:0x43891df314aabd0b!8m2!3d40.714153!4d29.9357236!16s%2Fg%2F11gdknp6vk!19sChIJEYUsKeRPyxQRC72qFPMdiUM?authuser=0&hl=tr&rclk=1
Türkiye İş Bankası Bankamatik,"Ovacık, Adapazarı İzmit Yolu No:22, 41140 Başiskele/Kocaeli",0850 724 0724,,https://www.isbank.com.tr/,https://www.google.com/maps/place/Akbank+ATM/data=!4m7!3m6!1s0x14cb454c493b1873:0xf01d2a179717c07e!8m2!3d40.729592!4d29.968205!16s%2Fg%2F11hz6kt9sr!19sChIJcxg7SUxFyxQRfsAXlxcqHfA?authuser=0&hl=tr&rclk=1
Engin Döviz,"Ömerağa, İstiklal Cd. No:126, 41300 İzmit/Kocaeli",,info@engindoviz.com,https://www.engindoviz.com/,https://www.google.com/maps/place/TEB+ATM/data=!4m7!3m6!1s0x14cb501cff070a8b:0x2998b2dad69d9b61!8m2!3d40.7639119!4d29.9719931!16s%2Fg%2F11b6jgp7ql!19sChIJiwoH_xxQyxQRYZud1tqymCk?authuser=0&hl=tr&rclk=1
Engin Döviz,"Ömerağa, İstiklal Cd. No:126, 41300 İzmit/Kocaeli",,info@engindoviz.com,https://www.engindoviz.com/,https://www.google.com/maps/place/T%C3%BCrkiye+%C4%B0%C5%9F+Bankas%C4%B1+Bankamatik/data=!4m7!3m6!1s0x14cb5002e5f778b5:0x7aa133be50110bda!8m2!3d40.760084!4d29.976233!16s%2Fg%2F11c3_6136z!19sChIJtXj35QJQyxQR2gsRUL4zoXo?authuser=0&hl=tr&rclk=1
Engin Döviz,"Ömerağa, İstiklal Cd. No:126, 41300 İzmit/Kocaeli",,info@engindoviz.com,https://www.engindoviz.com/,https://www.google.com/maps/place/Engin+D%C3%B6viz/data=!4m7!3m6!1s0x14cb456777e94ae3:0x49368f3e15d99174!8m2!3d40.7644109!4d29.9284422!16s%2Fg%2F11jyf4jq63!19sChIJ40rpd2dFyxQRdJHZFT6PNkk?authuser=0&hl=tr&rclk=1
Anadolubank İzmit Şubesi,"Karabaş, Hürriyet Cd. No: 171/A, 41040 İzmit/Kocaeli",(0262) 332 17 03,,https://www.anadolubank.com.tr/,https://www.google.com/maps/place/Halkbank+Atm/data=!4m7!3m6!1s0x14cb44f56a820179:0x19ca0393ef2b6517!8m2!3d40.7113795!4d29.9288205!16s%2Fg%2F113hs0dy7!19sChIJeQGCavVEyxQRF2Ur75MDyhk?authuser=0&hl=tr&rclk=1
Anadolubank İzmit Şubesi,"Karabaş, Hürriyet Cd. No: 171/A, 41040 İzmit/Kocaeli",(0262) 332 17 03,,https://www.anadolubank.com.tr/,https://www.google.com/maps/place/QNB+ATM/data=!4m7!3m6!1s0x14cb4f8883609e65:0x6264c59635e2613b!8m2!3d40.7647259!4d29.9406557!16s%2Fg%2F1ptx8lb4g!19sChIJZZ5gg4hPyxQRO2HiNZbFZGI?authuser=0&hl=tr&rclk=1
Halkbank BANK24,"Körfez Mah.Yüce Rıfat Sok.Eski Belediye Garajı, 41200 Kocaeli",444 0 400,,N/A,https://www.google.com/maps/place/Anadolubank+%C4%B0zmit+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb457e006ec95b:0x46b3cfc201d80f36!8m2!3d40.7645323!4d29.9340665!16s%2Fg%2F1hc1dn1mw!19sChIJW8luAH5FyxQRNg_YAcLPs0Y?authuser=0&hl=tr&rclk=1
Türkiye İş Bankası Bankamatik,"Güneşli Sk., Yahyakaptan Mh., 41050 İzmit/Kocaeli",0850 724 0724,,https://www.isbank.com.tr/,https://www.google.com/maps/place/%C4%B0%C5%9F+Bankas%C4%B1+Atm/data=!4m7!3m6!1s0x14cb457c189b12a3:0x272f930587a518df!8m2!3d40.7608387!4d29.9340665!16s%2Fg%2F11cjkpxkpm!19sChIJoxKbGHxFyxQR3xilhwWTLyc?authuser=0&hl=tr&rclk=1
ENGİN KUYUMCULUK,"Engin Kuyumculuk, Ömerağa Mh İstiklal Cad. Soydan İş Merkezi, D:109/A, 41100 İzmit/Kocaeli",(0262) 325 38 25,,https://www.enginkuyumculuk.com/,https://www.google.com/maps/place/Halkbank+BANK24/data=!4m7!3m6!1s0x14cb45672588734b:0x1f11d58d45b2313f!8m2!3d40.7550247!4d29.9485191!16s%2Fg%2F11b5vz69h3!19sChIJS3OIJWdFyxQRPzGyRY3VER8?authuser=0&hl=tr&rclk=1
Başiskele İlçe Emniyet Müdürlüğü,"Seymen, Hürriyet Cd. No:72, 41245 Başiskele/Kocaeli",(0262) 343 28 97,,N/A,https://www.google.com/maps/place/T%C3%BCrkiye+%C4%B0%C5%9F+Bankas%C4%B1+Bankamatik/data=!4m7!3m6!1s0x14cb4fe2e8200215:0x7c769bedf32c842b!8m2!3d40.7639579!4d29.9718405!16s%2Fg%2F1tf4bc0m!19sChIJFQIg6OJPyxQRK4Qs8-2bdnw?authuser=0&hl=tr&rclk=1
VakıfBank Yahya Kaptan İzmit Şubesi,"Yenişehir, Gazi Mustafa Kemal Blv. No:148/A, 41050 İzmit/Kocaeli",(0262) 311 15 77,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/ENG%C4%B0N+KUYUMCULUK/data=!4m7!3m6!1s0x14cb4528a6b868d1:0xb74d90083a29e613!8m2!3d40.7643061!4d29.9284062!16s%2Fg%2F11p737pfjd!19sChIJ0Wi4pihFyxQRE-YpOgiQTbc?authuser=0&hl=tr&rclk=1
Garanti BBVA ATM - İzmit Arasta Park AVM Şubesi,"Yahyakaptan, Akasyalar Cd. No:24 Zemin Kat D:2, 41000 İzmit/Kocaeli",0850 222 0333,,https://www.garantibbva.com.tr/,https://www.google.com/maps/place/Ba%C5%9Fiskele+%C4%B0l%C3%A7e+Emniyet+M%C3%BCd%C3%BCrl%C3%BC%C4%9F%C3%BC/data=!4m7!3m6!1s0x14cb4545c326fb6f:0xd31ce455e23a3bc6!8m2!3d40.703595!4d29.903159!16s%2Fg%2F11f611v85m!19sChIJb_smw0VFyxQRxjs64lXkHNM?authuser=0&hl=tr&rclk=1
Blue Diamond,"Ovacık, D100 No:34, 41100 Başiskele/Kocaeli",(0262) 502 13 24,kvkk@bluediamond.com.tr,https://www.bluediamond.com.tr/,https://www.google.com/maps/place/Vak%C4%B1fBank+Yahya+Kaptan+%C4%B0zmit+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4fe4463ad2d7:0xcfda7fab43ba623!8m2!3d40.7676039!4d29.9661032!16s%2Fg%2F11gh48jbqq!19sChIJ19I6RuRPyxQRI6Y7tPqn_Qw?authuser=0&hl=tr&rclk=1
Yapı Kredi Bankası,"Sanayi, Fırat Sk. No:16, 41000 İzmit/Kocaeli",(0262) 335 23 52,"mobil-bankacilik-big@2x.png, kredi-simdi-basvuru-big@2x.png",http://www.yapikredi.com.tr/,https://www.google.com/maps/place/Garanti+BBVA+ATM+-+%C4%B0zmit+Arasta+Park+AVM+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb51d79117e2f7:0x1bc1f2eba7bc364f!8m2!3d40.7666661!4d29.9768537!16s%2Fg%2F11scl2l9hq!19sChIJ9-IXkddRyxQRTza8p-vywRs?authuser=0&hl=tr&rclk=1
Doğa Koruma ve Milli Parklar Kocaeli Şube Müdürlüğü,"Ovacık, Hasat Sk. No:1, 41140 Başiskele/Kocaeli",(0262) 312 13 12,,https://business.facebook.com/KocaeliDKMP/,https://www.google.com/maps/place/Blue+Diamond/data=!4m7!3m6!1s0x14cb511aa3925b01:0x57b236eb50685f93!8m2!3d40.7590369!4d29.9788212!16s%2Fg%2F11f6kv9rbg!19sChIJAVuSoxpRyxQRk19oUOs2slc?authuser=0&hl=tr&rclk=1
QNB Kocaeli Şubesi,"Körfez, Ahmet Ergüneş Sk. No:13/2, 41040 İzmit/Kocaeli",(0262) 335 18 78,,https://www.qnb.com.tr/,https://www.google.com/maps/place/Yap%C4%B1+Kredi+Bankas%C4%B1/data=!4m7!3m6!1s0x14cb45686f92a8bd:0x2644aa5092b4adb9!8m2!3d40.7492246!4d29.952252!16s%2Fg%2F1tfdgz_t!19sChIJvaiSb2hFyxQRua20klCqRCY?authuser=0&hl=tr&rclk=1
Halkbank Bankamatik,"Yahya Kaptan Mah.Gros Killer İş Merkezi İzmit, 41050 Kocaeli",444 0 400,,N/A,https://www.google.com/maps/place/Do%C4%9Fa+Koruma+ve+Milli+Parklar+Kocaeli+%C5%9Eube+M%C3%BCd%C3%BCrl%C3%BC%C4%9F%C3%BC/data=!4m7!3m6!1s0x14cb4fdfedcf0d91:0xe50f1ae193e686f4!8m2!3d40.759894!4d29.970526!16s%2Fg%2F11fq3n8q_4!19sChIJkQ3P7d9PyxQR9Ibmk-EaD-U?authuser=0&hl=tr&rclk=1
Garanti BBVA ATM,"M. Alipaşa, Demokrasi Cd., 41050 İzmit/Kocaeli",444 0 333,,https://www.garantibbva.com.tr/,https://www.google.com/maps/place/QNB+Kocaeli+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb470b7d8d8d03:0xdf7614379182f013!8m2!3d40.764028!4d29.9470329!16s%2Fg%2F11f037sp5q!19sChIJA42NfQtHyxQRE_CCkTcUdt8?authuser=0&hl=tr&rclk=1
Vakifbank Atm,"No:, Yahyakaptan, Kızılay Sk. No:11, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Halkbank+Bankamatik/data=!4m7!3m6!1s0x14cb4fe28600dc0d:0xda007720525b7295!8m2!3d40.764421!4d29.973349!16s%2Fg%2F11b5w5d2dz!19sChIJDdwAhuJPyxQRlXJbUiB3ANo?authuser=0&hl=tr&rclk=1
Akbank Atm,"Barbaros, Ömer Çakır Sk. No:28, 41090 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Garanti+BBVA+ATM/data=!4m7!3m6!1s0x14cb4fe7865b35a5:0xc027b2326005959b!8m2!3d40.7634152!4d29.9575466!16s%2Fg%2F11x1cywgw6!19sChIJpTVbhudPyxQRm5UFYDKyJ8A?authuser=0&hl=tr&rclk=1
Akbank ATM,"Sanayi Mh. İzmit Outlet AVM, 41200 İzmit/Kocaeli",444 2 525,,https://www.akbank.com/,https://www.google.com/maps/place/Vakifbank+Atm/data=!4m7!3m6!1s0x14cb501e88aae59d:0xf10a0df364111cc0!8m2!3d40.7664742!4d29.9772977!16s%2Fg%2F11bxg2_ffd!19sChIJneWqiB5QyxQRwBwRZPMNCvE?authuser=0&hl=tr&rclk=1
