Name,Address,Phone,Email,Website,Google Maps Link
Oxygen Bungalov Evleri,"Mudarlı, kemal atatürk caddesi no:125/7, 41400 Gebze/Kocaeli",0532 231 35 25,,N/A,https://www.google.com/maps/place/G%C3%B6lc%C3%BCk+Donanma+Pansiyon/data=!4m7!3m6!1s0x14cb41d5af14033f:0x61b862cb1788860c!8m2!3d40.7211464!4d29.8192737!16s%2Fg%2F11h24sl4b8!19sChIJPwMUr9VByxQRDIaIF8tiuGE?authuser=0&hl=tr&rclk=1
Luxor Garden Hotel,"Yahyakaptan, Kara Yolu Cd. No: 6, 41050 İzmit/Kocaeli",(0262) 324 75 75,info@luxorgardenhotel.com.tr,http://www.luxorgardenhotel.com/,https://www.google.com/maps/place/Da%C4%9F+Evi+St%C3%BCdyosu/data=!4m7!3m6!1s0x14cb5de78c79e5fb:0x31ac91673e468420!8m2!3d40.6585941!4d29.9856493!16s%2Fg%2F11ry8p340f!19sChIJ--V5jOddyxQRIIRGPmeRrDE?authuser=0&hl=tr&rclk=1
Özel Kumlu Üniversite Kız Konukevi,"Mehmet Ali Paşa Mah, Bağdat Cd. No:220, 41050 İzmit/Kocaeli",(0262) 321 16 65,info@kocaelikumlukizogrenciyurdu.com,http://www.kocaelikumlukizogrenciyurdu.com/,https://www.google.com/maps/place/Luxor+Garden+Hotel/data=!4m11!3m10!1s0x14cb4f8ec472681d:0xd6d85721106c9e7e!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7775768!4d29.9715766!16s%2Fg%2F11b5yv03n2!19sChIJHWhyxI5PyxQRfp5sECFX2NY?authuser=0&hl=tr&rclk=1
Yuvacık Bungalov Evler,"Yuvacık Yakacık, Hamdi Taşdemir Cd. No:27, 41090 Başiskele/Kocaeli",0545 259 54 70,,N/A,https://www.google.com/maps/place/Enes+Otel/data=!4m7!3m6!1s0x14cb4fecf04bd1c1:0xa71352befeabefc5!8m2!3d40.7711545!4d29.9531978!16s%2Fg%2F11h54z7t3j!19sChIJwdFL8OxPyxQRxe-r_r5SE6c?authuser=0&hl=tr&rclk=1
Dalila Bungalov,"Orhaniye, Kışla Mevkii, 41100 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Koreana+Otel/data=!4m10!3m9!1s0x14cb4fe0bc5cbfd3:0x7f9e15804eae2cd2!5m2!4m1!1i2!8m2!3d40.772058!4d29.969891!16s%2Fg%2F11cm_hvjqm!19sChIJ079cvOBPyxQR0iyuToAVnn8?authuser=0&hl=tr&rclk=1
AKADEMİ PANSİYON,"Donanma, Anafartalar Cd., 41650 Gölcük/Kocaeli",0544 688 61 61,"20Cd.@40.789221, 20Cd.@40.71135599999999",http://www.akademipansiyon.com.tr/,https://www.google.com/maps/place/Velora+Deluxe+Bungalov/data=!4m7!3m6!1s0x14cb59fdc67a8c29:0x7942d9ebc9cb4c71!8m2!3d40.6951648!4d30.1558704!16s%2Fg%2F11wg51vb59!19sChIJKYx6xv1ZyxQRcUzLyevZQnk?authuser=0&hl=tr&rclk=1
TEONA OTEL,"Mehmet Ali Paşa Mah. Bağdat Cad, M. Alipaşa, Erkan Sk. No:3, 41050 İzmit/Kocaeli",(0262) 325 95 95,,http://teonaotel.com/,https://www.google.com/maps/place/%C4%B0zmit+Otel/data=!4m11!3m10!1s0x14cb4586eb63ba0d:0x1d7dae3edb149416!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7648521!4d29.920221!16s%2Fg%2F11c0yfzg5h!19sChIJDbpj64ZFyxQRFpQU2z6ufR0?authuser=0&hl=tr&rclk=1
Efebey Otel,"Cumhuriyet Caddesi Eski Ptt Sk. No:10, 41200 İzmit/Kocaeli",(0262) 331 41 77,,N/A,https://www.google.com/maps/place/Akademi+Servetiye/data=!4m11!3m10!1s0x14cb437859202c91:0x7f5973032627e5ef!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.6389254!4d29.9163464!16s%2Fg%2F11t88jxstm!19sChIJkSwgWXhDyxQR7-UnJgNzWX8?authuser=0&hl=tr&rclk=1
Antik Barış Otel,"Tepecik Mah. İstiklal Cad, Yavuz Sk. No:24, 41200 İzmit/Kocaeli",(0262) 321 77 71,,N/A,https://www.google.com/maps/place/%C5%9E%C3%96KFL+Okul+Pansiyonu/data=!4m7!3m6!1s0x14cb4f354879346d:0x8ba1331eda0af507!8m2!3d40.7971049!4d29.9539547!16s%2Fg%2F11flzp0gbb!19sChIJbTR5SDVPyxQRB_UK2h4zoYs?authuser=0&hl=tr&rclk=1
Guner Hostel,"Nusretiye, Çiftlik Sok. No:31, 41250 Kartepe/Kocaeli",(0262) 353 37 40,,N/A,https://www.google.com/maps/place/Efebey+Otel/data=!4m10!3m9!1s0x14cb4583e66488bf:0x8be3b806c4d7e828!5m2!4m1!1i2!8m2!3d40.7624811!4d29.9231604!16s%2Fg%2F1tdsl_76!19sChIJv4hk5oNFyxQRKOjXxAa444s?authuser=0&hl=tr&rclk=1
Zenzade Bungalov,"Şirinsulhiye, Sarmaşık Sk. No:8/1, 41080 Kartepe/Kocaeli",0552 349 88 92,,N/A,https://www.google.com/maps/place/Antik+Bar%C4%B1%C5%9F+Otel/data=!4m10!3m9!1s0x14cb4581a11fca5f:0x67645eb843bf5d64!5m2!4m1!1i2!8m2!3d40.763147!4d29.923308!16s%2Fg%2F11c2j8bg_r!19sChIJX8ofoYFFyxQRZF2_Q7heZGc?authuser=0&hl=tr&rclk=1
Akpolatlar Dağ Evi,"Kılıçarslan, Konuk Sk., 41030 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Zenzade+Bungalov/data=!4m7!3m6!1s0x14cb59880b0c5aad:0x5753e44efce5d4a!8m2!3d40.6977628!4d30.0990043!16s%2Fg%2F11w_lgcl6r!19sChIJrVoMC4hZyxQRSl3O70Q-dQU?authuser=0&hl=tr&rclk=1
Yener Bungalov,"Maşukiye, Milli Egemenlik Cd. no :83, 41400 Kartepe/Kocaeli",0546 576 93 49,,https://www.instagram.com/invites/contact/?i=1aspxv2eb7mfq&utm_content=7vcqvza,https://www.google.com/maps/place/Akpolatlar+Da%C4%9F+Evi/data=!4m7!3m6!1s0x14cb435a8562a1fd:0xb608557077a05b5c!8m2!3d40.661983!4d29.910001!16s%2Fg%2F11f8msfq6z!19sChIJ_aFihVpDyxQRXFugd3BVCLY?authuser=0&hl=tr&rclk=1
KarBeyaz Bungalov,"Nusretiye, Sevil Sk. no:3, 41100 Kartepe/Kocaeli",0501 001 41 08,,N/A,https://www.google.com/maps/place/Remila+Otel/data=!4m10!3m9!1s0x14cb4fe0c602206d:0xda9b791cc6b5b23b!5m2!4m1!1i2!8m2!3d40.7714339!4d29.9690457!16s%2Fg%2F11klvy8gd2!19sChIJbSACxuBPyxQRO7K1xhx5m9o?authuser=0&hl=tr&rclk=1
Akademi Servetiye,"Servetiye Karşı, 41090 Başiskele/Kocaeli",0532 276 63 55,,N/A,https://www.google.com/maps/place/Yener+Bungalov/data=!4m10!3m9!1s0x14cb59f872e52f23:0x1d92db8f0eb7372a!5m2!4m1!1i2!8m2!3d40.7084862!4d30.1288984!16s%2Fg%2F11tnwrfch6!19sChIJIy_lcvhZyxQRKje3Do_bkh0?authuser=0&hl=tr&rclk=1
Gazi'nin Yeri Konaklama & Restoran,"Yuvacık Barajı Sonu, Yakacık Mah, Hamdi Taşdemir Cd. No:16, 41090 Başiskele/Kocaeli",(0262) 345 00 22,info@gazininyeri.com,http://www.gazininyeri.com/,https://www.google.com/maps/place/Otel+S%C4%B1nal/data=!4m11!3m10!1s0x14cb4583fad93573:0xbb0d0d0f308f4d00!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7624898!4d29.9228163!16s%2Fg%2F1tf3l7mp!19sChIJczXZ-oNFyxQRAE2PMA8NDbs?authuser=0&hl=tr&rclk=1
SM Hotel,"Çukurbağ, 41300 İzmit/Kocaeli",0531 455 56 43,,N/A,https://www.google.com/maps/place/Gazi%27nin+Yeri+Konaklama+%26+Restoran/data=!4m10!3m9!1s0x14cb42f165a14ce9:0x502ea3841a5629dd!5m2!4m1!1i2!8m2!3d40.6397833!4d29.9347286!16s%2Fg%2F11btwmhytn!19sChIJ6UyhZfFCyxQR3SlWGoSjLlA?authuser=0&hl=tr&rclk=1
BALOGLU OTEL | İZMİT,"Kadıköy, Turan Güneş Cd. No:110/A, 41100 İzmit/Kocaeli",0535 050 60 70,"info@baloglusuit.com.tr, info@2035themes.com",https://www.baloglusuit.com.tr/,https://www.google.com/maps/place/Perla+bungalov/data=!4m7!3m6!1s0x14cb51869bad3937:0xbe8be2946b26dba8!8m2!3d40.7722888!4d29.9798032!16s%2Fg%2F11s0jwq89m!19sChIJNzmtm4ZRyxQRqNsma5Tii74?authuser=0&hl=tr&rclk=1
Gardenya bungalov Masukiye,"Maşukiye, Culha Cd. No:4, 41295 Kartepe/Kocaeli",0543 596 23 05,,http://gardenyabungalovmasukiye.com/,https://www.google.com/maps/place/My+House+GOLD/data=!4m10!3m9!1s0x14cb503bf1a2830b:0x35fcee942db10bc7!5m2!4m1!1i2!8m2!3d40.7725058!4d29.9904723!16s%2Fg%2F11f3_r24s6!19sChIJC4Oi8TtQyxQRxwuxLZTu_DU?authuser=0&hl=tr&rclk=1
Fame Bungalov,"Yanık, Yanık orta 13.sokak No:24, 54600 Sapanca/Sakarya",0546 504 38 48,famebungalovv@gmail.com,http://www.famebungalov.com.tr/,https://www.google.com/maps/place/Otel+Kozluca/data=!4m11!3m10!1s0x14cb4583db38fad1:0x18c2b5fc3daf45b2!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7622441!4d29.9238501!16s%2Fg%2F1tdwxx22!19sChIJ0fo424NFyxQRskWvPfy1whg?authuser=0&hl=tr&rclk=1
Meva Loft Bungalov,"Şevketiye mahallesi 92/1, 41650 Gölcük/Kocaeli",0546 623 62 72,,https://mevaloft.com/,https://www.google.com/maps/place/Gardenya+bungalov+Masukiye/data=!4m10!3m9!1s0x14cb59cef9cbc613:0x6f7352ea9eba0b19!5m2!4m1!1i2!8m2!3d40.7073601!4d30.1329867!16s%2Fg%2F11mhmpb9j9!19sChIJE8bL-c5ZyxQRGQu6nupSc28?authuser=0&hl=tr&rclk=1
izmit pansiyon,"GENÇLİK PARKI YANI, KADIKÖY MAHALLESİ BAHRiÇAKIR SOKAK NO 43 DOĞUKIŞLA, 41060 İzmit/Kocaeli",0544 772 61 01,,N/A,https://www.google.com/maps/place/Fame+Bungalov/data=!4m7!3m6!1s0x14cca96c735913e5:0x164b4b01d5bd7f2a!8m2!3d40.6966528!4d30.1768618!16s%2Fg%2F11v6044ztb!19sChIJ5RNZc2ypzBQRKn-91QFLSxY?authuser=0&hl=tr&rclk=1
Can Pişmaniye,"Körfez, İzmit Yalova Yolu 171-1, 41245 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Meva+Loft+Bungalov/data=!4m7!3m6!1s0x14cb154bcc246235:0x26b7cd641e2749aa!8m2!3d40.6453814!4d29.7839375!16s%2Fg%2F11lmcsyy94!19sChIJNWIkzEsVyxQRqkknHmTNtyY?authuser=0&hl=tr&rclk=1
Eren'in Dağ Evi,"İrşadiye, 41000 Gölcük/Kocaeli",0551 996 51 18,,https://instagram.com/demireren41?igshid=OGQ5ZDc2ODk2ZA==,https://www.google.com/maps/place/Can+Pi%C5%9Fmaniye/data=!4m7!3m6!1s0x14cb45cc8e7ae0d1:0xbe5f2f2f1dbf3ad3!8m2!3d40.7132313!4d29.9208717!16s%2Fg%2F11h27zy686!19sChIJ0eB6jsxFyxQR0zq_HS8vX74?authuser=0&hl=tr&rclk=1
New Balturk Hotel Izmit,"Yahyakaptan, Şht. Ergün Köncü Sk. No:38, 41040 İzmit/Kocaeli",(0262) 311 23 11,,http://www.newbalturkhotelizmit.com/,https://www.google.com/maps/place/Rosso+Hotel/data=!4m10!3m9!1s0x14cb4ff1ab12af75:0xbb041fbba1212f23!5m2!4m1!1i2!8m2!3d40.764234!4d29.959155!16s%2Fg%2F11cm_gnryd!19sChIJda8Sq_FPyxQRIy8hobsfBLs?authuser=0&hl=tr&rclk=1
Royal Ramblas Hotel,"Mehmet ali paşa mahallesi, Erkan Sk. No:4, 41040 İzmit/Kocaeli",(0262) 335 11 23,,N/A,https://www.google.com/maps/place/Star+House+Il%C4%B1ca+Otel/data=!4m11!3m10!1s0x14cb43eb62855223:0x208cf06464738af8!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.6993073!4d29.8776201!16s%2Fg%2F11rzjhxx9h!19sChIJI1KFYutDyxQR-IpzZGTwjCA?authuser=0&hl=tr&rclk=1
Wellborn Luxury Hotel İzmit,"Sahil, Körfez, Cevher Dudayev Cd. No:53, 41245 Başiskele/Kocaeli",(0262) 300 00 00,info@wellbornhotel.com,https://www.wellbornhotel.com/,https://www.google.com/maps/place/%C4%B0zmit+Star+House/data=!4m10!3m9!1s0x14cb5038e3b9156d:0x1bcaca7819655299!5m2!4m1!1i2!8m2!3d40.771474!4d29.9943248!16s%2Fg%2F11b5_2pf8r!19sChIJbRW54zhQyxQRmVJlGXjKyhs?authuser=0&hl=tr&rclk=1
Dağ Evi,"Eşmeahmediye, Hacıosman Sok No:30, 41250 Kartepe/Kocaeli",0507 946 54 54,"wght@400..700, ionicons@7.1.0",http://dageviesmeahmediye.com/,https://www.google.com/maps/place/Wellborn+Luxury+Hotel+%C4%B0zmit/data=!4m11!3m10!1s0x14cb445eb577f11d:0xe312e637096cfe76!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7158598!4d29.9233139!16s%2Fg%2F1hm5kyb64!19sChIJHfF3tV5EyxQRdv5sCTfmEuM?authuser=0&hl=tr&rclk=1
