Name,Address,Phone,Email,Website,Google Maps Link
Deniz Elektronik,"Ömerağa, Alemdar Cd. Belsa plaza kat:1 no 96, 41000 İzmit/Kocaeli",0541 669 77 36,,N/A,https://www.google.com/maps/place/%C4%B0zmit+Buzdolab%C4%B1+Servisi+Beyaz+E%C5%9Fya/data=!4m7!3m6!1s0x14cb4f8e78436c7d:0xd0f4104ef5c0c20!8m2!3d40.7686231!4d29.9450355!16s%2Fg%2F11s2q7vx9s!19sChIJfWxDeI5PyxQRIAxc7wRBDw0?authuser=0&hl=tr&rclk=1
Deniz Elektronik,"Ömerağa, Alemdar Cd. Belsa plaza kat:1 no 96, 41000 İzmit/Kocaeli",(0262) 331 03 92,,N/A,https://www.google.com/maps/place/Kocaeli+Beyaz+E%C5%9Fya+Yetkili+Servisi/data=!4m7!3m6!1s0x14cb4f86246d68b5:0x9e1fb5353a2471a1!8m2!3d40.767166!4d29.944732!16s%2Fg%2F1hc1_jm9k!19sChIJtWhtJIZPyxQRoXEkOjW1H54?authuser=0&hl=tr&rclk=1
İzmit Yetkili DemirDöküm Servis İletişim,"Kadıköy, Kanuni Sultan Sk. No:17974, 41999 İzmit/Kocaeli",0850 242 3634,,N/A,https://www.google.com/maps/place/Deniz+Elektronik/data=!4m7!3m6!1s0x14cb457fdd7d9971:0x7bd95dcb1e43ec01!8m2!3d40.7645106!4d29.9285564!16s%2Fg%2F11gjs2fjx9!19sChIJcZl93X9FyxQRAexDHstd2Xs?authuser=0&hl=tr&rclk=1
"Sistem Elektronik İzmit Kocaeli Uydu , Güvenlik , Çanak Montaj ve Servisi","Gündoğdu, Boğazova Cd No:19/D, 41200 İzmit/Kocaeli",0534 287 05 74,,http://www.sistemelektronik.biz/,https://www.google.com/maps/place/Nil+-+Ay+Elektronik/data=!4m7!3m6!1s0x14cb457f8e88fa05:0xdaba551429ad3d44!8m2!3d40.7674838!4d29.9272676!16s%2Fg%2F1tfkyjsw!19sChIJBfqIjn9FyxQRRD2tKRRVuto?authuser=0&hl=tr&rclk=1
"Sistem Elektronik İzmit Kocaeli Uydu , Güvenlik , Çanak Montaj ve Servisi","Gündoğdu, Boğazova Cd No:19/D, 41200 İzmit/Kocaeli",0534 287 05 74,,http://www.sistemelektronik.biz/,https://www.google.com/maps/place/%C4%B0zmit+Yetkili+DemirD%C3%B6k%C3%BCm+Servis+%C4%B0leti%C5%9Fim/data=!4m7!3m6!1s0x14cb4f175710d291:0x1b17e1b22be35296!8m2!3d40.7689741!4d29.9466806!16s%2Fg%2F11tmwb3zl5!19sChIJkdIQVxdPyxQRllLjK7LhFxs?authuser=0&hl=tr&rclk=1
"Sistem Elektronik İzmit Kocaeli Uydu , Güvenlik , Çanak Montaj ve Servisi","Gündoğdu, Boğazova Cd No:19/D, 41200 İzmit/Kocaeli",0534 287 05 74,,http://www.sistemelektronik.biz/,"https://www.google.com/maps/place/Sistem+Elektronik+%C4%B0zmit+Kocaeli+Uydu+,+G%C3%BCvenlik+,+%C3%87anak+Montaj+ve+Servisi/data=!4m7!3m6!1s0x14cb4f8f77044869:0x40a25f07646a5ca9!8m2!3d40.7889005!4d29.9597633!16s%2Fg%2F11bz0dqh72!19sChIJaUgEd49PyxQRqVxqZAdfokA?authuser=0&hl=tr&rclk=1"
dursan elektironik,"41050, Karabaş, Köseoğlu Sk., 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Mi+Store+-+41+Burda+AVM/data=!4m7!3m6!1s0x14cb4586f47fcb77:0x98b6390649d0088d!8m2!3d40.7565336!4d29.9464704!16s%2Fg%2F11nyc2hppy!19sChIJd8t_9IZFyxQRjQjQSQY5tpg?authuser=0&hl=tr&rclk=1
İzmit Dedektör,"Yenişehir mahallesi 46, Paşa Cd. No:5, 41050 İzmit/Kocaeli",0506 991 00 41,,http://www.izmitdedektor.com/,https://www.google.com/maps/place/%C3%96z+%C4%B0timat+Ticaret%28U%C4%9Fur+Derin+Dondurucu-Siemens-Regal-Ufo-Philips-Fakir%29+Yetkili+Bayi/data=!4m7!3m6!1s0x14cb4f8f0c3a467b:0xc34b7e2bfdfb2196!8m2!3d40.7688415!4d29.9410861!16s%2Fg%2F11gwmhmpn3!19sChIJe0Y6DI9PyxQRliH7_St-S8M?authuser=0&hl=tr&rclk=1
İzmit Dedektör,"Yenişehir mahallesi 46, Paşa Cd. No:5, 41050 İzmit/Kocaeli",,"musteri.hizmetleri@beko.com, bundle-icon@2x.png, oliz@2x.png",http://www.beko.com.tr/,https://www.google.com/maps/place/dursan+elektironik/data=!4m7!3m6!1s0x14cb4f8dfd91dcd5:0xc45996a15351554d!8m2!3d40.7699932!4d29.9446542!16s%2Fg%2F11c70j5yw4!19sChIJ1dyR_Y1PyxQRTVVRU6GWWcQ?authuser=0&hl=tr&rclk=1
Ak Elektronik,"Yenişehir, Güzide Sk (Kalemcioğlu Gç.) No:12, 41100 İzmit/Kocaeli",(0262) 321 90 87,,N/A,https://www.google.com/maps/place/%C4%B0zmit+Dedekt%C3%B6r/data=!4m7!3m6!1s0x14cb4f1a01830581:0x9740b5c97bcbb6e2!8m2!3d40.7671111!4d29.9625908!16s%2Fg%2F11sjz64w_h!19sChIJgQWDARpPyxQR4rbLe8m1QJc?authuser=0&hl=tr&rclk=1
İZMİT EMBA İLETİŞİM TEKNOLOJİ,"Ömerağa, Akça Cami Cd., No:1F İzmit/Kocaeli",0538 540 00 53,,http://embailetisimteknolojikocaeli.sahibinden.com/,https://www.google.com/maps/place/BEKO+-+N%C4%B0L+BEYAZ+E%C5%9EYA/data=!4m7!3m6!1s0x14cb457fd21eeee1:0xb2b85eb048648bc7!8m2!3d40.765013!4d29.930325!16s%2Fg%2F1tfdvl17!19sChIJ4e4e0n9FyxQRx4tkSLBeuLI?authuser=0&hl=tr&rclk=1
BİLİŞİMPOST YAZILIM ve BİLGİSAYAR HİZMETLERİ,"M, M. Alipaşa, Bosna Sk. No:20 B, 41050, 41100 İzmit/Kocaeli",0530 419 13 61,info@bilisimpost.com,http://www.bilisimpost.com/,https://www.google.com/maps/place/Ak+Elektronik/data=!4m7!3m6!1s0x14cb4f8886791883:0x8ae845a47e99320b!8m2!3d40.7653703!4d29.9445177!16s%2Fg%2F1hc0vrk9f!19sChIJgxh5hohPyxQRCzKZfqRF6Io?authuser=0&hl=tr&rclk=1
BİLİŞİMPOST YAZILIM ve BİLGİSAYAR HİZMETLERİ,"M, M. Alipaşa, Bosna Sk. No:20 B, 41050, 41100 İzmit/Kocaeli",0506 239 68 79,,N/A,https://www.google.com/maps/place/%C4%B0ZM%C4%B0T+EMBA+%C4%B0LET%C4%B0%C5%9E%C4%B0M+TEKNOLOJ%C4%B0/data=!4m7!3m6!1s0x14cb457ffa1086df:0x5f3910fc39f443d4!8m2!3d40.7656251!4d29.9283158!16s%2Fg%2F11fmdls_q5!19sChIJ34YQ-n9FyxQR1EP0OfwQOV8?authuser=0&hl=tr&rclk=1
Gungor Elektronik,"Cedit, İnönü Cd. No:296, 41300 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/B%C4%B0L%C4%B0%C5%9E%C4%B0MPOST+YAZILIM+ve+B%C4%B0LG%C4%B0SAYAR+H%C4%B0ZMETLER%C4%B0/data=!4m7!3m6!1s0x14cb4f447c7a4023:0xc26e25f852a21fc1!8m2!3d40.7654039!4d29.9536573!16s%2Fg%2F11pz0przhl!19sChIJI0B6fERPyxQRwR-iUvglbsI?authuser=0&hl=tr&rclk=1
Digitürk Kocaeli İzmit,"Ömerağa, Ankara Yolu Cd NO: 59 A, 41300 İzmit/Kocaeli",0549 487 65 00,,N/A,https://www.google.com/maps/place/VENTAS+YETK%C4%B0L%C4%B0+SERV%C4%B0S/data=!4m7!3m6!1s0x14cb4f136ee86a59:0x2da997fe22562566!8m2!3d40.7610577!4d29.9495456!16s%2Fg%2F11h9k6fv0d!19sChIJWWrobhNPyxQRZiVWIv6XqS0?authuser=0&hl=tr&rclk=1
Bosch Buderus Kocaeli Yetkili Servisi,"10/A, Yenişehir, Banu Sk., 41050 İzmit/Kocaeli",(0262) 311 41 54,,http://www.isisanservis.com/,https://www.google.com/maps/place/Gungor+Elektronik/data=!4m7!3m6!1s0x14cb4f86d427b1d5:0x787a078ed5c2502b!8m2!3d40.7667385!4d29.9339913!16s%2Fg%2F11hbk45z1t!19sChIJ1bEn1IZPyxQRK1DC1Y4Heng?authuser=0&hl=tr&rclk=1
Samsung İzmit,"Ömerağa, Alemdar Cd. No: 41/A, 41000 İzmit/Kocaeli",(0262) 321 08 00,,N/A,https://www.google.com/maps/place/Digit%C3%BCrk+Kocaeli+%C4%B0zmit/data=!4m7!3m6!1s0x14cb45dcfef117d1:0x30444eec04963ec0!8m2!3d40.7618687!4d29.9302363!16s%2Fg%2F11j0j547zx!19sChIJ0Rfx_txFyxQRwD6WBOxORDA?authuser=0&hl=tr&rclk=1
Arsat Elektronik,"Kadıköy, Gazanfer Bilge Blv Süzer Apt. No:4/B, 41050 İzmit/Kocaeli",(0262) 324 61 31,,N/A,https://www.google.com/maps/place/Bosch+Buderus+Kocaeli+Yetkili+Servisi/data=!4m7!3m6!1s0x14cb4ff025c1efe5:0x339a5d744269222f!8m2!3d40.7656552!4d29.9609359!16s%2Fg%2F1hc45lfpb!19sChIJ5e_BJfBPyxQRLyJpQnRdmjM?authuser=0&hl=tr&rclk=1
Cephane İletişim,"Ömerağa, Akça Cami Cd. 19/B, 41100 İzmit/Kocaeli",0541 838 85 16,,N/A,https://www.google.com/maps/place/Samsung+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4536a22c4c2b:0x30c2b0531949d8e7!8m2!3d40.7644721!4d29.9282512!16s%2Fg%2F11j1mgrf77!19sChIJK0wsojZFyxQR59hJGVOwwjA?authuser=0&hl=tr&rclk=1
İZMİT KONSOL MERKEZİ,"ÖMERAGA MAH.BELSA PLAZA KAT .1 D KAPISI NO72 İZMİT/ KOCELİ, 41300 İzmit/Kocaeli",0554 509 01 28,,https://izmitkonsolmerkezi.sahibinden.com/,https://www.google.com/maps/place/Arsat+Elektronik/data=!4m7!3m6!1s0x14cb4f888cce61d7:0x818d44f432575f0c!8m2!3d40.7654408!4d29.9408089!16s%2Fg%2F1ty83t0k!19sChIJ12HOjIhPyxQRDF9XMvREjYE?authuser=0&hl=tr&rclk=1
Kübra Bilgisayar,"Ömerağa mahallesi Abdurrahman yüksel caddesi Belsa Plaza iş merkezi, no 156, 41190 İzmit",0535 324 26 41,info@kubrabilgisayar.com,http://www.kubrabilgisayar.com/,https://www.google.com/maps/place/Cephane+%C4%B0leti%C5%9Fim/data=!4m7!3m6!1s0x14cb452003c2c077:0xb4ea43f347bcf497!8m2!3d40.7657662!4d29.9289358!16s%2Fg%2F11g1lsk0qc!19sChIJd8DCAyBFyxQRl_S8R_ND6rQ?authuser=0&hl=tr&rclk=1
,"Mehmet Ali Paşa Mh, Zincirlikuyu Cd. Hasan Kaya St No: 3/B, 41050 İzmit/Kocaeli",0532 277 88 96,,http://teknikelsogutma.com.tr/,https://www.google.com/maps/place/%C4%B0ZM%C4%B0T+KONSOL+MERKEZ%C4%B0/data=!4m7!3m6!1s0x14cb457fef86e437:0x5615cc762dda132c!8m2!3d40.76469!4d29.928837!16s%2Fg%2F11g886fnmw!19sChIJN-SG739FyxQRLBPaLXbMFVY?authuser=0&hl=tr&rclk=1
BARLAS ELEKTRONİK İZMİT UYDU SERVİS MONTAJ NEXT BAYİİ ÇANAK UYDU SERVİSİ,"UYDU MONTAJ SERVİS, Leyla Atakan Cad. 45/A KOCAELİ İZMİT NEXT BAYİSİ, 41900 İzmit/Kocaeli",(0262) 324 64 13,barlas-elektronik@hotmail.com,http://www.barlaselektronik.com/,https://www.google.com/maps/place/K%C3%BCbra+Bilgisayar/data=!4m7!3m6!1s0x14cb4507c6881781:0xad1bcc87bf59f051!8m2!3d40.7650657!4d29.9293139!16s%2Fg%2F11h6mnbv_m!19sChIJgReIxgdFyxQRUfBZv4fMG60?authuser=0&hl=tr&rclk=1
Teknosa,"Sanayi, Ömer Türkçakal Blv. No:7, 41040 İzmit/Kocaeli",(0262) 280 12 00,"oto_aksesuar_230404@1x.jpg, akilli_bileklik_220822@1x.jpg, google-play-tp@2x.png, bilgilendirme@teknosa.com, home_phones@2x.png, tv_aksesuar_220901@1x.jpg, opt_3@1x.png, scooter_hoverboard_250506@2x.png, ankastre_210110@1x.jpg, axess@1x.png, 2liwidget_dysonairstrait_241128@2x.jpg, opt_1@1x.png, sac_kurutma_210110@1x.jpg, tablet_ikinciel@2x.jpg, camasir_makinesi_210110@1x.jpg, wellbeing@2x.jpg, kol_saati@2x.jpg, guvenlik_kamerasi_220218@1x.jpg, opt_5@2x.png, telefon2el@2x.jpg, notebook_210110@1x.jpg, maske_220901@1x.jpg, mutfak_aletleri_210110@1x.jpg, zb-bankkart@2x.png, utu_210110@1x.jpg, widget_birliktealkampanyasi_250422@2x.jpg, opt_2@2x.png, widget_honorpad_250507@2x.jpg, sofra_mutfak_230404@1x.jpg, akilli_ev_220902@1x.jpg, tablet_210110@1x.jpg, muzik_kayit221230@1x.jpg, teleskop_230105@1x.jpg, pc_bilesen_210110@1x.jpg, qnb@2x.png, bebek_220211@1x.jpg, drone_230105@1x.jpg, app-gallery-tp@2x.png, axess@2x.png, mobilya_220211@1x.jpg, opt_8@2x.png, lens_220902@1x.jpg, sanal_gerceklik_220822@1x.jpg, euronics@2x.png, supurge_210110@1x.jpg, dondurucu_220530@1x.jpg, mobile_phone_acc@1x.png, veri_depolama_220901@1x.jpg, mobile_phones@1x.png, android-device@2x.png, app-gallery-tp@1x.png, euronics@1x.png, lens_210110@1x.jpg, bonus@1x.png, hoparlor_210110@1x.jpg, konsol_aksesuar_210110@1x.jpg, gaming_221230@1x.jpg, konsol_210110@1x.jpg, bulasik_makinesi_210110@1x.jpg, giyilebilir_ikinciel@2x.jpg, notebook_ikinciel@2x.jpg, firin_210110@1x.jpg, akilli_kiyafet_220822@1x.jpg, cevre_birimleri_210110@1x.jpg, epilasyon_210110@1x.jpg, mobile_phones@2x.png, cocuk_saati_220822@1x.jpg, android_210110@1x.jpg, app-store-tp@2x.png, wearable_technology@2x.png, widget_annelergunu_smeg_250509@2x.jpg, opt_1@2x.png, widget_alisveriskredisiodeme_250120@2x.jpg, buzdolabi_210110@1x.jpg, termos_250506@2x.png, aydinlatma_210110@1x.jpg, wellbeing@1x.jpg, kamera_210110@1x.jpg, widget_axessodeme_250120@2x.jpg, bonus@2x.png, pc_bilesen_220316@1x.jpg, oyun_210110@1x.jpg, pikap_220901@1x.jpg, oyuncu_ekipman_210110@1x.jpg, monitor_220530@1x.jpg, modem_220901@1x.jpg, opt_5@1x.png, mobile_phone_acc@2x.png, kulaklik_220902@1x.jpg, seyahat_250506@2x.png, hirdavat_240311@2x.jpg, home_phones@1x.png, widget_logitech_nisan_mainstream_250429@2x.jpg, kulaklik_210110@1x.jpg, vurmali_210110@1x.jpg, tosla_logo_250326@2x.png, tiras_220901@1x.jpg, desktop_210110@1x.jpg, ios-device-230823@0.5x.png, wearable_technology@1x.png, klima_210110@1x.jpg, saglik_210110@1x.jpg, opt_3@2x.png, saat_bileklik_aksesuar_220822@1x.jpg, bahce_230105@1x.jpg, widget_yenilenmistelefon_hb_bilisim_250418@2x.jpg, yenilenmis_220530@1x.jpg, dikis_makinesi_220316@1x.jpg, evcil_hayvan_231103@2x.jpg, ai_phone@2x.jpg, opt_8@1x.png, ofis_mobilyalari_210110@1x.jpg, scooter_220316@1x.jpg, tv_210110@1x.jpg, 2liwidget_applejenerik_241105@2x.jpg, oyuncak_230105@1x.jpg, fotograf_makinesi_210110@1x.jpg, opt_2@1x.png, widget_taksitalisveris_kamp_250416@2x.jpg, fitness_220316@1x.jpg, bisiklet_250506@2x.png, lnb_220901@1x.jpg, kampekipmanlari_250506@2x.png, widget_bonusodeme_250120@2x.jpg, kamp_220316@1x.jpg, yazici_210110@1x.jpg, kahve_makinesi_210110@1x.jpg, hafiza_kartlari_210110@1x.jpg, sporfitness_250506@2x.png, app-store-tp@1x.png, google-play-tp@1x.png",https://www.teknosa.com/,https://www.google.com/maps/place/Teknikel+Cooling/data=!4m7!3m6!1s0x14cb4fecfcc0adc3:0x9a6c5b3f06c06a7f!8m2!3d40.7706877!4d29.9531786!16s%2Fg%2F11y21j94kx!19sChIJw63A_OxPyxQRf2rABj9bbJo?authuser=0&hl=tr&rclk=1
Limon Bilişim & Grafik Teknik Servis,"Bekirdere, Tavşantepe Cd. 7/D, 41060 İzmit/Kocaeli",0530 434 87 41,,N/A,https://www.google.com/maps/place/BARLAS+ELEKTRON%C4%B0K+%C4%B0ZM%C4%B0T+UYDU+SERV%C4%B0S+MONTAJ+NEXT+BAY%C4%B0%C4%B0+%C3%87ANAK+UYDU+SERV%C4%B0S%C4%B0/data=!4m7!3m6!1s0x14cb4f872728d871:0xe11ee1e7c681aa4d!8m2!3d40.7662701!4d29.9346655!16s%2Fg%2F11c5bllxg6!19sChIJcdgoJ4dPyxQRTaqBxufhHuE?authuser=0&hl=tr&rclk=1
Siemens Özmenler,"Tepecik mah. Cumhuriyet Bulvarı No:77/C (Fevziye Camii Karşısı, 41100 İzmit/Kocaeli",0539 646 81 91,,N/A,https://www.google.com/maps/place/Teknosa/data=!4m7!3m6!1s0x14cb4fea93490ee7:0xb4ce102c8282f77!8m2!3d40.7573!4d29.9476!16s%2Fg%2F1w0r24db!19sChIJ5w5Jk-pPyxQRdy8oyALhTAs?authuser=0&hl=tr&rclk=1
İZMİT IPHONE SATIŞ BAYİSİ NOVO MOBİL - GARANTİLİ TEKNİK SERVİS,"Ömerağa, Akça Cami Cd. NO:18/E, 41100 İzmit/Kocaeli",0541 115 41 41,,http://izmitiphoneteknikservis.com/,https://www.google.com/maps/place/Limon+Bili%C5%9Fim+%26+Grafik+Teknik+Servis/data=!4m7!3m6!1s0x14cb4f8caf92e303:0x7852efcb3df4c1be!8m2!3d40.7728655!4d29.9549665!16s%2Fg%2F11f62ztbbn!19sChIJA-OSr4xPyxQRvsH0PcvvUng?authuser=0&hl=tr&rclk=1
Ay Teknik Servis,"Kemalpaşa, Şahabettin Bilgisu Cd. No:72 D:116, 41300 İzmit/Kocaeli",0553 974 18 56,,N/A,https://www.google.com/maps/place/Siemens+%C3%96zmenler/data=!4m7!3m6!1s0x14cb45e1e8570ea3:0xf4774df0806e6c89!8m2!3d40.7631465!4d29.9255003!16s%2Fg%2F11s841ywql!19sChIJow5X6OFFyxQRiWxugPBNd_Q?authuser=0&hl=tr&rclk=1
Bilge Elektronik-Pilsan Kocaeli İzmit Yetkili Servis-akülü araba tamiri-Tv tamiri-çanak anten kurulum uydu tamir,"Çukurbağ, İnönü Cd. No:137, 41200 İzmit/Kocaeli",0534 548 72 82,,https://izmituydutvtamiri.com/,https://www.google.com/maps/place/%C4%B0ZM%C4%B0T+IPHONE+SATI%C5%9E+BAY%C4%B0S%C4%B0+NOVO+MOB%C4%B0L+-+GARANT%C4%B0L%C4%B0+TEKN%C4%B0K+SERV%C4%B0S/data=!4m7!3m6!1s0x14cb452649af4b19:0x5d6f3a12c500eb1b!8m2!3d40.7655553!4d29.9287702!16s%2Fg%2F11tmjrqj5d!19sChIJGUuvSSZFyxQRG-sAxRI6b10?authuser=0&hl=tr&rclk=1
Uzmanlar VRF Klima,"Körfez, İzzet Uzuner Sk. 6 / C, 41040 İzmit/Kocaeli",(0262) 371 61 44,,http://www.uzmanlarvrfklima.com/,https://www.google.com/maps/place/Ay+Teknik+Servis/data=!4m7!3m6!1s0x14cb4550cf832f69:0x99ab6149fffa6802!8m2!3d40.7623217!4d29.9281945!16s%2Fg%2F11fsj7n71n!19sChIJaS-Dz1BFyxQRAmj6_0lhq5k?authuser=0&hl=tr&rclk=1
Azat Beyaz Eşya,"Ömerağa, İstiklal Cd. 90/B, 41300 İzmit/Kocaeli",(0262) 321 30 52,,N/A,https://www.google.com/maps/place/Bilge+Elektronik-Pilsan+Kocaeli+%C4%B0zmit+Yetkili+Servis-ak%C3%BCl%C3%BC+araba+tamiri-Tv+tamiri-%C3%A7anak+anten+kurulum+uydu+tamir/data=!4m7!3m6!1s0x14cb45813574c70d:0xaab323e7439f50a6!8m2!3d40.7663428!4d29.9312562!16s%2Fg%2F11j2y_51fd!19sChIJDcd0NYFFyxQRplCfQ-cjs6o?authuser=0&hl=tr&rclk=1
Samsung - Kocaeli 1 Mağazası,"Karabaş, Leyla Atakan Cd., 41040 İzmit/Kocaeli",(0262) 321 40 60,,https://www.samsung.com/tr,https://www.google.com/maps/place/Uzmanlar+VRF+Klima/data=!4m7!3m6!1s0x14cb4ff4990ab06f:0x5c8f0288db07228b!8m2!3d40.7631547!4d29.9529365!16s%2Fg%2F11f3qy8f26!19sChIJb7AKmfRPyxQRiyIH24gCj1w?authuser=0&hl=tr&rclk=1
Bosch / Siemens / Profilo / Gaggenau Yetkili Servis,"Kadıköy, Güvercin Sk. No:20/A, 41300 İzmit/Kocaeli",(0262) 325 63 33,,https://www.bosch-yetkiliservisi.com/yetkili-servis/izmit-yenisehir-marmara-blg,https://www.google.com/maps/place/Azat+Beyaz+E%C5%9Fya/data=!4m7!3m6!1s0x14cb51ad4aef3377:0xc2f629ebe0b52f9d!8m2!3d40.7640677!4d29.9270762!16s%2Fg%2F1hc16ndwv!19sChIJdzPvSq1RyxQRnS-14Osp9sI?authuser=0&hl=tr&rclk=1
Ahmet teknik,"Kadıköy, Çimen Sk. No:5, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Samsung+-+Kocaeli+1+Ma%C4%9Fazas%C4%B1/data=!4m7!3m6!1s0x14cb45887bb96e9b:0x3596712c812f7995!8m2!3d40.7631!4d29.935!16s%2Fg%2F11sv325k1k!19sChIJm265e4hFyxQRlXkvgSxxljU?authuser=0&hl=tr&rclk=1
Işın Estay Isıtma Ve Soğutma,"Yenişehir, Banu Sk. No:10/A, 41050 İzmit/Kocaeli",(0262) 311 41 54,bosch.destek@tr.bosch.com,http://www.bosch-climate.com.tr/,https://www.google.com/maps/place/Bosch+%2F+Siemens+%2F+Profilo+%2F+Gaggenau+Yetkili+Servis/data=!4m7!3m6!1s0x14cb4f8623ec2441:0x280df950b60517a6!8m2!3d40.7670813!4d29.9447937!16s%2Fg%2F113jykvc2!19sChIJQSTsI4ZPyxQRphcFtlD5DSg?authuser=0&hl=tr&rclk=1
Özkan Teknik Servis - Nova Mobil,"Ömerağa, Akça Cami Cd. NO:18 D:E, 41100 İzmit/Kocaeli",0541 115 41 41,,N/A,https://www.google.com/maps/place/Ahmet+teknik/data=!4m7!3m6!1s0x14cb4f0056c7b521:0x875adb47502d5990!8m2!3d40.7670409!4d29.9427277!16s%2Fg%2F11m6f14fhl!19sChIJIbXHVgBPyxQRkFktUEfbWoc?authuser=0&hl=tr&rclk=1
İZMİT CEP TELEFONU ÇELİK İLETİŞİM,"Karabaş, Cengiz Topel Cd. :42/A, 41100 İzmit/Kocaeli",0531 287 77 77,,N/A,https://www.google.com/maps/place/I%C5%9F%C4%B1n+Estay+Is%C4%B1tma+Ve+So%C4%9Futma/data=!4m7!3m6!1s0x14cb4feff881a191:0x1737b18a3d88fcc6!8m2!3d40.7656698!4d29.9610261!16s%2Fg%2F11csb3lt80!19sChIJkaGB-O9PyxQRxvyIPYqxNxc?authuser=0&hl=tr&rclk=1
Nergiz Soğutma,"Kadıköy, Zümrüt Sk. No:71/B, 41050 İzmit/Kocaeli",(0262) 324 44 99,,N/A,https://www.google.com/maps/place/%C3%96zkan+Teknik+Servis+-+Nova+Mobil/data=!4m7!3m6!1s0x14cb457f9cacf43b:0x8d7f20c421a170d!8m2!3d40.7655553!4d29.9287702!16s%2Fg%2F11f3tyxbnk!19sChIJO_SsnH9FyxQRDRcaQgzy1wg?authuser=0&hl=tr&rclk=1
,"ALİKAHYA, Alikahya Atatürk, Fatih Sultan Mehmet Blv. No:12/c, 41310 İzmit/Kocaeli",0532 691 85 27,,N/A,https://www.google.com/maps/place/%C4%B0ZM%C4%B0T+CEP+TELEFONU+%C3%87EL%C4%B0K+%C4%B0LET%C4%B0%C5%9E%C4%B0M/data=!4m7!3m6!1s0x14cb4fdab2e7e69d:0x803aef7c53635f2f!8m2!3d40.7648478!4d29.9380203!16s%2Fg%2F11m__d5j5v!19sChIJnebnstpPyxQRL19jU3zvOoA?authuser=0&hl=tr&rclk=1
BEKO - PİR-AN,"Ömerağa, Hürriyet Cd. No:91, 41001 İzmit/Kocaeli",444 0 776,"OmerValidation_Mail@deneme.AlanAdiniIceremez, info@piranlar.com.tr, info@iyilikkazansin.com, OmerValidation_Mail@test.AlanAdiniIceremez",http://www.piranlar.com.tr/,https://www.google.com/maps/place/Nergiz+So%C4%9Futma/data=!4m7!3m6!1s0x14cb4f8f28b54f51:0xdc0fb0282750d60d!8m2!3d40.7661455!4d29.9435624!16s%2Fg%2F11gk8qvc3t!19sChIJUU-1KI9PyxQRDdZQJyiwD9w?authuser=0&hl=tr&rclk=1
Sony,"Körfez, Karadut Sk. No:3, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Esen+%C4%B0leti%C5%9Fim/data=!4m7!3m6!1s0x14cb4fc8aa5fdec1:0xfdcf2cb624084238!8m2!3d40.7719268!4d30.0059732!16s%2Fg%2F1hc4zf39_!19sChIJwd5fqshPyxQROEIIJLYsz_0?authuser=0&hl=tr&rclk=1
Kocaeli Teknikeller Telefon Tamir Servisi,"Ömerağa mah belsa Plaza Zemin kat no:17 9/1, 41100 İzmit",0506 805 91 49,,N/A,https://www.google.com/maps/place/BEKO+-+P%C4%B0R-AN/data=!4m7!3m6!1s0x14cb45b07f1c8279:0x7f009062d13a788f!8m2!3d40.7634548!4d29.9271169!16s%2Fg%2F11j8pppl5d!19sChIJeYIcf7BFyxQRj3g60WKQAH8?authuser=0&hl=tr&rclk=1
Rüyam Kombi,"Kadıköy Mahallesi Selahattin Mutlu Sokak No:49 A İç Kapı NO:1, 41050 İzmit/Kocaeli",0532 139 38 96,,https://www.ruyamkombi.com/,https://www.google.com/maps/place/Sony/data=!4m7!3m6!1s0x14cb4562454a8a3f:0x993e2dc16a2530dc!8m2!3d40.760125!4d29.942986!16s%2Fg%2F113j8tth_!19sChIJP4pKRWJFyxQR3DAlasEtPpk?authuser=0&hl=tr&rclk=1
Entegre Elektronik,"Karabaş, Leyla Atakan Cd. No:45 D:C, 41100 İzmit/Kocaeli",(0262) 321 71 01,,http://entegreotomotiv.com/,https://www.google.com/maps/place/Kocaeli+Teknikeller+Telefon+Tamir+Servisi/data=!4m7!3m6!1s0x14cb47b73956ba61:0x8c2b504188ed3b05!8m2!3d40.7760658!4d29.8800403!16s%2Fg%2F11g_v6s8mh!19sChIJYbpWObdHyxQRBTvtiEFQK4w?authuser=0&hl=tr&rclk=1
İZMİT KOMBİ SERVİSİ,"Yenişehir, Altıntaş Sk. no:5, 41050 İzmit/Kocaeli",0531 945 84 68,info@izmitkombiservis.com,https://izmitkombiservis.com/,https://www.google.com/maps/place/R%C3%BCyam+Kombi/data=!4m7!3m6!1s0x14cb4f8d45f4815b:0x853f7f95cd706a2d!8m2!3d40.7679916!4d29.9500726!16s%2Fg%2F11gwmhpyb0!19sChIJW4H0RY1PyxQRLWpwzZV_P4U?authuser=0&hl=tr&rclk=1
