Name,Address,Phone,Email,Website,Google Maps Link
FAST Boyasız Göçük Onarım Merkezi,"Vezirçiftliği, Ulucami Sk. 41/C, 41040 İzmit/Kocaeli",0534 854 29 00,,N/A,https://www.google.com/maps/place/Nur+Oto+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb4ff1101db009:0xd9b5873683450d26!8m2!3d40.763635!4d29.958817!16s%2Fg%2F1tcvl98d!19sChIJCbAdEPFPyxQRJg1FgzaHtdk?authuser=0&hl=tr&rclk=1
SOULO Araç uygulama merkezi,"Yenişehir, Araç Sk. No:7, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Prestij+Car+Wash/data=!4m7!3m6!1s0x14cb4fe1320eab73:0xb3e87441c18e06c8!8m2!3d40.7701623!4d29.9686374!16s%2Fg%2F11f403l9xn!19sChIJc6sOMuFPyxQRyAaOwUF06LM?authuser=0&hl=tr&rclk=1
Köseoğlu Otomotiv,"Vezirçiftliği, Özgenç Sk. No:4, 41140, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/FAST+Boyas%C4%B1z+G%C3%B6%C3%A7%C3%BCk+Onar%C4%B1m+Merkezi/data=!4m7!3m6!1s0x14cb45ca0a66a121:0xce1aae30a8162de4!8m2!3d40.742589!4d29.956021!16s%2Fg%2F11k1lymkjg!19sChIJIaFmCspFyxQR5C0WqDCuGs4?authuser=0&hl=tr&rclk=1
MRK GARAGE,"Vezirçiftliği, Körfez Sk. No:12, 41140 Başiskele/Kocaeli",0535 212 88 48,,N/A,https://www.google.com/maps/place/SOULO+Ara%C3%A7+uygulama+merkezi/data=!4m7!3m6!1s0x14cb4f00230b18d3:0xb14450da62ea3c13!8m2!3d40.7693559!4d29.9675455!16s%2Fg%2F11mdnvg3_4!19sChIJ0xgLIwBPyxQREzzqYtpQRLE?authuser=0&hl=tr&rclk=1
KAPTAN CAR CARE,"Yahyakaptan, Şht. Ergün Köncü Sk. No:47\A, 41050 İzmit/Kocaeli",0532 132 10 80,,https://goo.gl/maps/YxQGtngvi1P2,https://www.google.com/maps/place/K%C3%B6seo%C4%9Flu+Otomotiv/data=!4m7!3m6!1s0x14cb45ccf5e2b1bb:0x76d2ad547f00aca4!8m2!3d40.7465168!4d29.9591924!16s%2Fg%2F11j0t6vxj9!19sChIJu7Hi9cxFyxQRpKwAf1St0nY?authuser=0&hl=tr&rclk=1
KAPTAN CAR CARE,"Yahyakaptan, Şht. Ergün Köncü Sk. No:47\A, 41050 İzmit/Kocaeli",0532 132 10 80,,https://goo.gl/maps/YxQGtngvi1P2,https://www.google.com/maps/place/MRK+GARAGE/data=!4m7!3m6!1s0x14cb454ef905963d:0xe06f30d175c1c34b!8m2!3d40.7457292!4d29.9585619!16s%2Fg%2F11rp_sz79c!19sChIJPZYF-U5FyxQRS8PBddEwb-A?authuser=0&hl=tr&rclk=1
KAPTAN CAR CARE,"Yahyakaptan, Şht. Ergün Köncü Sk. No:47\A, 41050 İzmit/Kocaeli",0532 132 10 80,,https://goo.gl/maps/YxQGtngvi1P2,https://www.google.com/maps/place/KAPTAN+CAR+CARE/data=!4m7!3m6!1s0x14cb4fe0ea2328e7:0x33f97beb0ee6a5e7!8m2!3d40.7714538!4d29.9695854!16s%2Fg%2F11g6mwn2w_!19sChIJ5ygj6uBPyxQR56XmDut7-TM?authuser=0&hl=tr&rclk=1
AZAK OTO YIKAMA,"Körfez, Fuat Çelebi Sk. No:8, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Y%C4%B1ld%C4%B1z+oto+klima+mekanik/data=!4m7!3m6!1s0x14cb45f1c6ee3313:0xdb8e8128f8c3753d!8m2!3d40.7511774!4d29.9546825!16s%2Fg%2F11sdyr9mvf!19sChIJEzPuxvFFyxQRPXXD-CiBjts?authuser=0&hl=tr&rclk=1
Ziebart İzmit,"İzmit Sanayi Sitesi 2.Bölüm 2.Kısım no 20, 41040 İzmit/Kocaeli",0554 341 08 07,bilgi@www.ziebart.com.tr,https://www.ziebart.com.tr/,https://www.google.com/maps/place/Dizman+Detailing+-+Oto+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb4539fc070ec1:0x8e98e9125c4f4d1f!8m2!3d40.7201055!4d29.962255!16s%2Fg%2F11w2znhmw9!19sChIJwQ4H_DlFyxQRH01PXBLpmI4?authuser=0&hl=tr&rclk=1
Ziebart İzmit,"İzmit Sanayi Sitesi 2.Bölüm 2.Kısım no 20, 41040 İzmit/Kocaeli",0554 341 08 07,bilgi@www.ziebart.com.tr,https://www.ziebart.com.tr/,https://www.google.com/maps/place/AZAK+OTO+YIKAMA/data=!4m7!3m6!1s0x14cb45601a204323:0x7737862244cb7dab!8m2!3d40.7593509!4d29.9495835!16s%2Fg%2F11f1klnydx!19sChIJI0MgGmBFyxQRq33LRCKGN3c?authuser=0&hl=tr&rclk=1
CO GARAJ OTO YIKAMA,"Ovacık, 41140 Başiskele/Kocaeli",(0262) 999 22 42,,N/A,https://www.google.com/maps/place/Ziebart+%C4%B0zmit/data=!4m7!3m6!1s0x14cb5025bf0688bb:0x3a32d0c80f692ed!8m2!3d40.7475819!4d29.9471023!16s%2Fg%2F1q673s324!19sChIJu4gGvyVQyxQR7ZL2gAwtowM?authuser=0&hl=tr&rclk=1
Sever Oto Kaporta,"Sanayi Sitesi ilave bloklar, Sanayi, 2. Cd. no:10, 41100 İzmit/Kocaeli",0532 254 20 47,,N/A,https://www.google.com/maps/place/ERKAR+OTOMOTiV+%C3%96ZEL+SERV%C4%B0S/data=!4m7!3m6!1s0x14cb4559bfe51d19:0x181cd9740c0f8075!8m2!3d40.753089!4d29.9611792!16s%2Fg%2F11cmk2nyjv!19sChIJGR3lv1lFyxQRdYAPDHTZHBg?authuser=0&hl=tr&rclk=1
Volvo ve Ford Özel Servisi NO 1 Özel Servis,"Karadenizliler Mahallesi Fakülte Caddesi, Kahraman Sk. No:1, 41140 Başiskele/Kocaeli",0553 907 81 01,info@no1servis.com,http://www.no1servis.com/,https://www.google.com/maps/place/CO+GARAJ+OTO+YIKAMA/data=!4m7!3m6!1s0x14cb5002e52c64df:0x4cc0eefe23ca1e7b!8m2!3d40.7590051!4d29.9764055!16s%2Fg%2F11gdvq7mg3!19sChIJ32Qs5QJQyxQRex7KI_7uwEw?authuser=0&hl=tr&rclk=1
Volvo ve Ford Özel Servisi NO 1 Özel Servis,"Karadenizliler Mahallesi Fakülte Caddesi, Kahraman Sk. No:1, 41140 Başiskele/Kocaeli",0553 907 81 01,info@no1servis.com,http://www.no1servis.com/,https://www.google.com/maps/place/Sever+Oto+Kaporta/data=!4m7!3m6!1s0x14cb4566e82c2f6f:0x10cd3dbfe4c589c!8m2!3d40.7478645!4d29.9481563!16s%2Fg%2F11t2596m0q!19sChIJby8s6GZFyxQRnFhM_tvTDAE?authuser=0&hl=tr&rclk=1
Volvo ve Ford Özel Servisi NO 1 Özel Servis,"Karadenizliler Mahallesi Fakülte Caddesi, Kahraman Sk. No:1, 41140 Başiskele/Kocaeli",0553 907 81 01,info@no1servis.com,http://www.no1servis.com/,https://www.google.com/maps/place/Volvo+ve+Ford+%C3%96zel+Servisi+NO+1+%C3%96zel+Servis/data=!4m7!3m6!1s0x14cb45c27be11833:0xaba9976fa108ec76!8m2!3d40.7470436!4d29.9596672!16s%2Fg%2F11gxzllpr1!19sChIJMxjhe8JFyxQRduwIoW-Xqas?authuser=0&hl=tr&rclk=1
İZMİT CİTY CAR WASH,"Karabaş, Oramiral Salim Dervişoğlu Cd., 41001 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/FS+DETAILING/data=!4m7!3m6!1s0x14cb4f62c7804571:0xe9f43501cc707049!8m2!3d40.7693943!4d29.9693406!16s%2Fg%2F11j6yx_vz2!19sChIJcUWAx2JPyxQRSXBwzAE19Ok?authuser=0&hl=tr&rclk=1
Ufuk Oto Elektronik Elektrik Klima,"Sanayi, 9. Cd., 41040 İzmit/Kocaeli",0532 475 89 78,,N/A,https://www.google.com/maps/place/TARCANLAR+TUN%C4%B0NG+EKSPERT%C4%B0Z+KOCAEL%C4%B0/data=!4m7!3m6!1s0x14cb4543f4895d47:0x44b587696e29d0a8!8m2!3d40.7449674!4d29.9565148!16s%2Fg%2F11bwp22by6!19sChIJR12J9ENFyxQRqNApbmmHtUQ?authuser=0&hl=tr&rclk=1
Serimler Oto Yıkama Cam Filmi,"D-130 Karayolu, Başiskele, Kocaeli (İzmit)",0535 249 35 52,,N/A,https://www.google.com/maps/place/%C4%B0ZM%C4%B0T+C%C4%B0TY+CAR+WASH/data=!4m7!3m6!1s0x14cb45c5c425480b:0xffba6b3a06be7013!8m2!3d40.76103!4d29.9324473!16s%2Fg%2F11fqbrr3nb!19sChIJC0glxMVFyxQRE3C-Bjpruv8?authuser=0&hl=tr&rclk=1
F&S Auto Spa,"Yahyakaptan, Şht. Ali İhsan Çakmak Sk. No:32, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Ufuk+Oto+Elektronik+Elektrik+Klima/data=!4m7!3m6!1s0x14cb450ed4a533db:0x12c4722f3450b2db!8m2!3d40.7456794!4d29.9480658!16s%2Fg%2F11h12gwy8d!19sChIJ2zOl1A5FyxQR27JQNC9yxBI?authuser=0&hl=tr&rclk=1
Çalık Motorlu Araçlar & Oto Kuaför,"Barbaros, Milli Hakimiyet Cd. No:37, 41090 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Serimler+Oto+Y%C4%B1kama+Cam+Filmi/data=!4m7!3m6!1s0x14cb44e35d90e9a5:0x4cd5fbe97d496688!8m2!3d40.721165!4d29.940745!16s%2Fg%2F1ptwtz5mh!19sChIJpemQXeNEyxQRiGZJfen71Uw?authuser=0&hl=tr&rclk=1
Çalık Motorlu Araçlar & Oto Kuaför,"Barbaros, Milli Hakimiyet Cd. No:37, 41090 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/F%26S+Auto+Spa/data=!4m7!3m6!1s0x14cb4fe13031d6e1:0x5e4f04791d09540e!8m2!3d40.7699973!4d29.9688458!16s%2Fg%2F11kdtrwp8j!19sChIJ4dYxMOFPyxQRDlQJHXkET14?authuser=0&hl=tr&rclk=1
Mrt Oto Bakım & Onarım Servisi,"Sepetlipınar mahallesi Arpalık caddesi, Küçük Sanayi Sitesi, 41650 Başiskele/Kocaeli",0535 846 78 13,,N/A,https://www.google.com/maps/place/%C3%87al%C4%B1k+Motorlu+Ara%C3%A7lar+%26+Oto+Kuaf%C3%B6r/data=!4m7!3m6!1s0x14cb45d1fa0c4ed3:0x78801838aae0437e!8m2!3d40.7067852!4d29.9319204!16s%2Fg%2F11f77bxgqw!19sChIJ004M-tFFyxQRfkPgqjgYgHg?authuser=0&hl=tr&rclk=1
Sergen Oto Kuaförü,"Yuvacık Serdar mahallesi Gazneli Mahmud caddesi, Serdar, Çelebi Sk. no:2, 41190 Başiskele/Kocaeli",0530 635 09 41,,N/A,https://www.google.com/maps/place/Ayvac%C4%B1k+Otomotiv+A%C4%9F%C4%B1r+Vas%C4%B1ta+Servisi/data=!4m7!3m6!1s0x14cb455b10fd9e0d:0x7e452665fe613abf!8m2!3d40.7495311!4d29.958712!16s%2Fg%2F11f4x9gsyv!19sChIJDZ79EFtFyxQRvzph_mUmRX4?authuser=0&hl=tr&rclk=1
Çoban Ticaret Kamyon Servisi,"Karadenizliler, Karadenizliler mahallesi Alsancak Caddesi 02623350236, Karadenizliler, Yaz Sk. No:5, 41100 Başiskele/Kocaeli",(0262) 335 02 36,,http://www.cobanticaret.com.tr/,https://www.google.com/maps/place/Mrt+Oto+Bak%C4%B1m+%26+Onar%C4%B1m+Servisi/data=!4m7!3m6!1s0x14cb47637e987fb7:0x62bc41a045ee9ed8!8m2!3d40.7178989!4d29.8612394!16s%2Fg%2F11sbh22bqr!19sChIJt3-YfmNHyxQR2J7uRaBBvGI?authuser=0&hl=tr&rclk=1
Kocaeli Oto Ekspertiz,"Sitesi 103. Blok No:, Sanayi, 7. Cd. No:84, 41100 İzmit/Kocaeli",(0262) 335 59 46,info@kocaeliotoekspertiz.com,https://kocaeliotoekspertiz.com/,https://www.google.com/maps/place/Sergen+Oto+Kuaf%C3%B6r%C3%BC/data=!4m7!3m6!1s0x14cb457dbff0266f:0x93f28d12882b20a1!8m2!3d40.7094108!4d29.9399587!16s%2Fg%2F11rpgxtq72!19sChIJbybwv31FyxQRoSAriBKN8pM?authuser=0&hl=tr&rclk=1
Kocaeli Oto Ekspertiz,"Sitesi 103. Blok No:, Sanayi, 7. Cd. No:84, 41100 İzmit/Kocaeli",(0262) 335 59 46,,N/A,https://www.google.com/maps/place/%C3%87oban+Ticaret+Kamyon+Servisi/data=!4m7!3m6!1s0x14cb455788d39ae7:0x3f9fe4cc0727d81d!8m2!3d40.7545697!4d29.9631498!16s%2Fg%2F1tdv9y6c!19sChIJ55rTiFdFyxQRHdgnB8zknz8?authuser=0&hl=tr&rclk=1
AK MOTORS Servis Bakim Onarim Cüneyt KÜÇÜK,"Sanayi 2. Caddesi No:30, D:2.blok, 41040 İzmit/Kocaeli",0531 466 73 05,,N/A,https://www.google.com/maps/place/Kocaeli+Oto+Ekspertiz/data=!4m7!3m6!1s0x14cb4569fa304d2d:0xab88bfd4aa23e372!8m2!3d40.7459557!4d29.9497505!16s%2Fg%2F12ll5dhld!19sChIJLU0w-mlFyxQRcuMjqtS_iKs?authuser=0&hl=tr&rclk=1
Auto King - İzmit,"Sanayi Mahallesi Yeni Bursa Yolu No:215, 41040",(0262) 335 50 03,info@autoking.com.tr,https://www.autoking.com.tr/,https://www.google.com/maps/place/Autowax+Car+Care/data=!4m7!3m6!1s0x14cb4fdb066dfa63:0x72061f7f56ddeabc!8m2!3d40.7578102!4d29.9615178!16s%2Fg%2F11ghn9_8cy!19sChIJY_ptBttPyxQRvOrdVn8fBnI?authuser=0&hl=tr&rclk=1
Taşmet Lastik Otomotiv,"Sitesi 1 Blok No:1/ Kocaeli/Kartepe Kocaeli TR, 17 Ağustos Mahallesi, Özgenç Sk. No:34, 41310",(0262) 335 08 88,,N/A,https://www.google.com/maps/place/AK+MOTORS+Servis+Bakim+Onarim+C%C3%BCneyt+K%C3%9C%C3%87%C3%9CK/data=!4m7!3m6!1s0x14cb45690faa095d:0x81ed36dd08a7d206!8m2!3d40.7482313!4d29.9474916!16s%2Fg%2F11f2_b1y8p!19sChIJXQmqD2lFyxQRBtKnCN027YE?authuser=0&hl=tr&rclk=1
seyhan oto yıkama ve lastik,"Sanayi, Hayrettin Uzun Cd. No:36, 41100 İzmit/Kocaeli",0536 937 04 90,,N/A,https://www.google.com/maps/place/Auto+King+-+%C4%B0zmit/data=!4m7!3m6!1s0x14cb45862ea170b5:0x293a6b19f33b49e5!8m2!3d40.755502!4d29.960977!16s%2Fg%2F113dwqrjg!19sChIJtXChLoZFyxQR5Uk78xlrOik?authuser=0&hl=tr&rclk=1
Bar Otomotiv,"Karadenizliler, Hacı İdris Sk. No:24/1, 41140 Başiskele/Kocaeli",0850 549 7007,info@baroto.com.tr,http://baroto.com.tr/,https://www.google.com/maps/place/Ta%C5%9Fmet+Lastik+Otomotiv/data=!4m7!3m6!1s0x14cb5025bf09987d:0xfa50f8cada82376b!8m2!3d40.7497547!4d29.9491389!16s%2Fg%2F1ptxw14fh!19sChIJfZgJvyVQyxQRazeC2sr4UPo?authuser=0&hl=tr&rclk=1
Bar Otomotiv,"Karadenizliler, Hacı İdris Sk. No:24/1, 41140 Başiskele/Kocaeli",0850 549 7007,info@baroto.com.tr,http://baroto.com.tr/,https://www.google.com/maps/place/seyhan+oto+y%C4%B1kama+ve+lastik/data=!4m7!3m6!1s0x14cb455084683713:0xaa6203b9415a498b!8m2!3d40.7560655!4d29.9524308!16s%2Fg%2F11tn7ht73k!19sChIJEzdohFBFyxQRi0laQbkDYqo?authuser=0&hl=tr&rclk=1
Özkaraaslan oto lastik,"Yuvacık sapağı, Yeşilyurt, Yücel Sk., 41190 Başiskele/Kocaeli",0541 730 38 61,,N/A,https://www.google.com/maps/place/Bar+Otomotiv/data=!4m7!3m6!1s0x14cb454bccad53b3:0x1db7bcc3795a9970!8m2!3d40.7426927!4d29.963708!16s%2Fg%2F11nwbbzfw_!19sChIJs1OtzEtFyxQRcJlaecO8tx0?authuser=0&hl=tr&rclk=1
Sakarya Oto Lastik,"Yeşilyurt, Hamdi Şükrü Sk., 41100 Başiskele/Kocaeli",(0262) 335 41 41,,N/A,https://www.google.com/maps/place/%C3%96zkaraaslan+oto+lastik/data=!4m7!3m6!1s0x14cb4590081e402b:0x3586b4bc672d8c97!8m2!3d40.7221071!4d29.9472302!16s%2Fg%2F11rqw_8l62!19sChIJK0AeCJBFyxQRl4wtZ7y0hjU?authuser=0&hl=tr&rclk=1
Altaş Egzoz Servisi,"Sanayi, Sanayi sitesi D:316 blok no 88, 41110 İzmit/Kocaeli",0532 223 92 10,,https://instagram.com/altasegzoz?igshid=MzRlODBiNWFlZA==,https://www.google.com/maps/place/SARPET_2+OTOPARK+YIKAMA/data=!4m7!3m6!1s0x14cb45686cf96737:0x9783ad1c6ba00996!8m2!3d40.7624537!4d29.92416!16s%2Fg%2F11f9xs9h7v!19sChIJN2f5bGhFyxQRlgmgaxytg5c?authuser=0&hl=tr&rclk=1
DR. O ELECTRONIC AUTOMOTIVE SERVICE,"Sanayi, 6. Cd. Sanayi sitesi No:4 blok no:13, 41140 İzmit/Kocaeli",0534 693 43 96,,N/A,https://www.google.com/maps/place/Sakarya+Oto+Lastik/data=!4m7!3m6!1s0x14cb4fc39bd79fcf:0x5a71a85495ae78e1!8m2!3d40.7218332!4d29.9476914!16s%2Fg%2F11srh80wcv!19sChIJz5_Xm8NPyxQR4XiulVSocVo?authuser=0&hl=tr&rclk=1
İKİZ OTOMOTİV ( İKİZ AUTO GROUP ),"Sepetlipınar mahallesi arpalık caddesi no:118 23 blok 2, 41275 Başiskele/Kocaeli",0532 608 90 39,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, focus-within-polyfill@5.0.9, lodash@4.17.21, react@18.3.1, 8c4075d5481d476e945486754f783364@sentry.io, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com, info@ikizautogroup.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, core-js-bundle@3.2.1, react-dom@18.3.1, 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com",https://www.ikizautogroup.com/,https://www.google.com/maps/place/Alta%C5%9F+Egzoz+Servisi/data=!4m7!3m6!1s0x14cb451f70337249:0x154b2f8222fc6c33!8m2!3d40.7441741!4d29.9511365!16s%2Fg%2F11shcw9hb1!19sChIJSXIzcB9FyxQRM2z8IoIvSxU?authuser=0&hl=tr&rclk=1
Yuvam Oto Yıkama,"Akarca, Alb. Karaosmanoğlu Cd. No:10, 41310 İzmit/Kocaeli",0554 011 24 50,,N/A,https://www.google.com/maps/place/DR.+O+ELECTRONIC+AUTOMOTIVE+SERVICE/data=!4m7!3m6!1s0x14cb5b8795688a45:0xcc469e9d1e7a66e1!8m2!3d40.7477857!4d29.9484465!16s%2Fg%2F11ry4by10s!19sChIJRYpolYdbyxQR4WZ6Hp2eRsw?authuser=0&hl=tr&rclk=1
OTO HIZLI DESTEK - KOCAELİ OTO BAKIM SERVİSİ,"Fatih Mahallesi Hacı Mahmut Caddesi No:179 Yuvacık, 41030 Başiskele/Kocaeli",0530 442 53 41,,N/A,https://www.google.com/maps/place/%C4%B0K%C4%B0Z+OTOMOT%C4%B0V+%28+%C4%B0K%C4%B0Z+AUTO+GROUP+%29/data=!4m7!3m6!1s0x14cb47946f90aac5:0x1cb5cadb54b3187d!8m2!3d40.7174692!4d29.8595775!16s%2Fg%2F11x6wy_6wd!19sChIJxaqQb5RHyxQRfRizVNvKtRw?authuser=0&hl=tr&rclk=1
Ağaoğlu Oto kuaför,"Yenişehir, Gazi Mustafa Kemal Blv. No:104, 41050 İzmit/Kocaeli",0532 355 04 06,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, focus-within-polyfill@5.0.9, lodash@4.17.21, react@18.3.1, 8c4075d5481d476e945486754f783364@sentry.io, agaogluertugrul83@gmail.com, core-js-bundle@3.2.1, react-dom@18.3.1",https://agaogluertugrul83.wixsite.com/sitem,https://www.google.com/maps/place/Yuvam+Oto+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb503b04bdd29d:0x7bf16752f942c22d!8m2!3d40.774114!4d29.9871889!16s%2Fg%2F1tgz7pv6!19sChIJndK9BDtQyxQRLcJC-VJn8Xs?authuser=0&hl=tr&rclk=1
AKIN GARAGE DETAİLİNG OTO YIKAMA,"Turgut, Hayat Cd. no67, 41200 İzmit/Kocaeli",0543 519 14 81,,https://www.instagram.com/akngaragedetailing/profilecard/?igsh=MWk0eGJoOWplc3gxbQ==,https://www.google.com/maps/place/OTO+HIZLI+DESTEK+-+KOCAEL%C4%B0+OTO+BAKIM+SERV%C4%B0S%C4%B0/data=!4m7!3m6!1s0x14cb45349a75caeb:0xde1fb6823cff4359!8m2!3d40.694553!4d29.958141!16s%2Fg%2F11lrd_8n5m!19sChIJ68p1mjRFyxQRWUP_PIK2H94?authuser=0&hl=tr&rclk=1
Vosman özel servis,"Mahmutpaşa, Karadenizliler Sk No:278, 41140 Başiskele/Kocaeli",0543 654 70 17,,N/A,https://www.google.com/maps/place/AKIN+GARAGE+DETA%C4%B0L%C4%B0NG+OTO+YIKAMA/data=!4m7!3m6!1s0x14cb4f375f6042f3:0xe11bd4336daa3829!8m2!3d40.7754069!4d29.923741!16s%2Fg%2F11mcsdb6kq!19sChIJ80JgXzdPyxQRKTiqbTPUG-E?authuser=0&hl=tr&rclk=1
Vosman özel servis,"Mahmutpaşa, Karadenizliler Sk No:278, 41140 Başiskele/Kocaeli",0543 654 70 17,,N/A,https://www.google.com/maps/place/Michelin+-+KRM+Lastik+Euromaster/data=!4m7!3m6!1s0x14cb4542c09ecb45:0xf011876953304de6!8m2!3d40.75007!4d29.94951!16s%2Fg%2F1pty0g5jj!19sChIJRcuewEJFyxQR5k0wU2mHEfA?authuser=0&hl=tr&rclk=1
A-YZ Otomotiv,"Vezirçiftliği Mah. No:136, 41140 Başiskele/Kocaeli",0507 383 29 21,hasar@a-yzotomotiv.com,https://www.a-yzotomotiv.com/,https://www.google.com/maps/place/Vosman+%C3%B6zel+servis/data=!4m7!3m6!1s0x14cb453b5a56218b:0xd359038c5f9a0c88!8m2!3d40.7534616!4d29.961308!16s%2Fg%2F11rhd77vxc!19sChIJiyFWWjtFyxQRiAyaX4wDWdM?authuser=0&hl=tr&rclk=1
LastikPark - Deniz Rot Balans,"Sanayi, 9. Cd. No:86, 41040 İzmit/Kocaeli",0541 816 41 41,,https://www.lastikpark.com/,https://www.google.com/maps/place/Koral+Rent+A+Car+%26+Oto+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb452bc7534f29:0xbf0b004834b4444c!8m2!3d40.6882263!4d29.9669991!16s%2Fg%2F11f5t3xl3j!19sChIJKU9TxytFyxQRTES0NEgAC78?authuser=0&hl=tr&rclk=1
Duru Oto Yıkama,"Yenişehir, Fuat Sk. No:4, 41050 İzmit/Kocaeli",0538 442 40 39,,N/A,https://www.google.com/maps/place/A-YZ+Otomotiv/data=!4m7!3m6!1s0x14cb4540a0d6b631:0x2cac1fae1329dcb8!8m2!3d40.7397986!4d29.9555934!16s%2Fg%2F11htv48xj3!19sChIJMbbWoEBFyxQRuNwpE64frCw?authuser=0&hl=tr&rclk=1
DUNLOP-Ser Lastik,"Sanayi, Taşçı Sk. NO:14/B, 41310 İzmit/Kocaeli",(0262) 335 58 44,,https://www.dunloplastik.com.tr/,https://www.google.com/maps/place/LastikPark+-+Deniz+Rot+Balans/data=!4m7!3m6!1s0x14caa540a6a4bc39:0x47fdd222aaaf0df1!8m2!3d40.7454905!4d29.9507656!16s%2Fg%2F1tj4_xsw!19sChIJObykpkClyhQR8Q2vqiLS_Uc?authuser=0&hl=tr&rclk=1
PETLAS-Kocaeli Rot Balans,"KÖRFEZ SANAYİ SİT. 5. BLOK NO:39, 41000 İzmit/Kocaeli",(0262) 335 39 84,,https://www.petlas.com.tr/,https://www.google.com/maps/place/Duru+Oto+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb4fe59e599245:0x520856d11bf6bed6!8m2!3d40.7675823!4d29.9637032!16s%2Fg%2F11cp66w8ts!19sChIJRZJZnuVPyxQR1r72G9FWCFI?authuser=0&hl=tr&rclk=1
Auto System Gölcük,"Sepetlipınar mahallesi 22.blok 16. Numara, 41275 Başiskele/Kocaeli",0542 593 89 20,,N/A,https://www.google.com/maps/place/DUNLOP-Ser+Lastik/data=!4m7!3m6!1s0x14cb459f0ce6cd8f:0x13711d12e9ac9d36!8m2!3d40.749003!4d29.952937!16s%2Fg%2F11rg2l7nlg!19sChIJj83mDJ9FyxQRNp2s6RIdcRM?authuser=0&hl=tr&rclk=1
EMRE OTOMOTİV,"Sanayi, SANAYİ SİTESİ D:207.BLOK NO:63, 41040 İzmit/Kocaeli",0539 925 24 02,,N/A,https://www.google.com/maps/place/PETLAS-Kocaeli+Rot+Balans/data=!4m7!3m6!1s0x14cb459c1591c27d:0x3a86c07cd1605749!8m2!3d40.746131!4d29.947295!16s%2Fg%2F11fhz17qd6!19sChIJfcKRFZxFyxQRSVdg0XzAhjo?authuser=0&hl=tr&rclk=1
ÖZCAN AUTO CENTER,"Serdar, Duman Sk. No:1/B, 41100 İzmit/Kocaeli",0541 919 89 41,,N/A,https://www.google.com/maps/place/TREND+H%C4%B0DROL%C4%B0K+EGZOZ/data=!4m7!3m6!1s0x14cb4f35f77bc033:0x5734bd36adfe2229!8m2!3d40.7667235!4d29.9375974!16s%2Fg%2F11qpt7vrpx!19sChIJM8B79zVPyxQRKSL-rTa9NFc?authuser=0&hl=tr&rclk=1
ÖZCAN AUTO CENTER,"Serdar, Duman Sk. No:1/B, 41100 İzmit/Kocaeli",0541 919 89 41,,N/A,https://www.google.com/maps/place/Reis+Oto+Lastik+-+Lastik+Jant+Avm/data=!4m7!3m6!1s0x14cb45c7ef5b74a7:0xce9d872f34d2ee93!8m2!3d40.7534511!4d29.961046!16s%2Fg%2F11swfk_hmx!19sChIJp3Rb78dFyxQRk-7SNC-Hnc4?authuser=0&hl=tr&rclk=1
OKSİJEN OTOMOTİV,"Vezirçiftliği, Ali Aygün Sk. No:6, 41140 Başiskele/Kocaeli",0536 968 40 04,bilgi@oksijenotomotiv.com,http://www.oksijenotomotiv.com/,https://www.google.com/maps/place/%C3%96ZCAN+AUTO+CENTER/data=!4m7!3m6!1s0x14cb4576d700b6bb:0x4e2861b3352ed03f!8m2!3d40.7651604!4d29.8956438!16s%2Fg%2F11svnk7mph!19sChIJu7YA13ZFyxQRP9AuNbNhKE4?authuser=0&hl=tr&rclk=1
OKSİJEN OTOMOTİV,"Vezirçiftliği, Ali Aygün Sk. No:6, 41140 Başiskele/Kocaeli",0536 968 40 04,,N/A,https://www.google.com/maps/place/Murat+Oto+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb4ffd0f6debfb:0x9d780af49a984028!8m2!3d40.7608675!4d29.9719575!16s%2Fg%2F1ptxxwfm4!19sChIJ--ttD_1PyxQRKECYmvQKeJ0?authuser=0&hl=tr&rclk=1
